15,"t","Watershed: Released July 25, 2019, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
15,"t","Table 1.  Summary by Hydrologic Unit Code: 2017 and 2012 (continued)"
15,"t","[For meaning of abbreviations and symbols, see introductory text.]"
15,"h","","","","","","","",""
15,"h","","","","","","","",""
15,"h","","","H030601","H030601","H030602","H030602","H030701","H030701"
15,"d","","number",33481,65039,9921,20352,12912,43867
15,"d","Sheep and lambs inventory (see text)","farms",349,229,75,43,297,176
15,"d","","number",6366,5106,1671,1381,6756,4426
15,"d","Total horses and ponies inventory","farms",2497,2619,406,429,2159,2577
15,"d","","number",15136,27241,2110,2445,13307,17004
15,"d","Goats, all inventory","farms",1250,1137,237,224,1286,1023
15,"d","","number",19920,16599,5184,5062,22190,17931
15,"d","Chickens, all inventory (see text)","farms",2225,2155,324,225,1613,1333
15,"d","","number",88880543,85454415,4090659,4118443,46146122,44478225
15,"c",""
15,"c","--continued"
