104,"t","Watershed: Released July 25, 2019, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
104,"t","Table 1.  Summary by Hydrologic Unit Code: 2017 and 2012 (continued)"
104,"t","[For meaning of abbreviations and symbols, see introductory text.]"
104,"h","","","","","","","",""
104,"h","","","","","H15","H15","",""
104,"d","SELECTED CROPS","",,,,,,
104,"d","","",,,,,,
104,"d","Corn, all","farms",328101,376179,211,210,8,4
104,"d","","acres",90847976,94609673,75289,66574,1124,247
104,"d","Soybeans, for beans","farms",303191,302963,-,-,-,-
104,"d","","acres",90149480,76104780,-,-,-,-
104,"d","Small grains (wheat, oats, barley, rye)","farms",127484,184481,268,401,5,14
104,"d","","acres",42159714,53668136,127981,156017,"(D)","(D)"
104,"d","Cotton, all","farms",16149,18155,295,402,-,5
104,"d","","acres",11401965,9384080,187647,209037,-,495
104,"d","Rice","farms",4637,5591,-,-,-,-
104,"d","","acres",2395054,2693759,-,-,-,-
104,"d","Land in vegetables (see text)","farms",74276,72045,1179,1729,81,127
104,"d","","acres",3965622,4180891,120956,128314,"(D)",1641
104,"d","Land in orchards (see text)","farms",111955,106488,1169,1343,117,110
104,"d","","acres",5665600,5199729,59612,49170,777,694
104,"d","Nursery, greenhouse, floriculture, and sod (see text)","farms",48643,54557,337,574,51,69
104,"d","","acres",859246,892089,8397,12134,300,154
104,"d","All other crops (other than those listed above)","farms",908673,931925,3690,4053,402,514
104,"d","","acres",75154871,72024554,442691,404989,26060,"(D)"
104,"d","LIVESTOCK AND POULTRY","",,,,,,
104,"d","","",,,,,,
104,"d","Cattle and calves inventory","farms",882692,913246,7563,6831,791,846
104,"d","","number",93648041,89994614,1102660,988900,56291,51170
104,"d","Hogs and pigs inventory","farms",66439,63246,503,515,50,72
104,"d","","number",72381007,66026785,"(D)","(D)",2781,2670
104,"d","Sheep and lambs inventory (see text)","farms",101387,88338,6346,5911,292,297
104,"d","","number",5391252,5364844,156809,155771,5270,6813
104,"d","Total horses and ponies inventory","farms",459526,504795,10027,10445,757,868
104,"d","","number",2847289,3621348,77232,91939,5140,7194
104,"d","Goats, all inventory","farms",136442,128456,3996,4442,263,259
104,"d","","number",2698636,2621514,51530,60852,3192,4090
104,"d","Chickens, all inventory (see text)","farms",256036,221779,2866,2868,258,289
104,"d","","number",2127170289,1974854740,"(D)","(D)",7004,6119
104,"c",""
104,"c","--continued"
