140,"t","Watershed: Released July 25, 2019, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
140,"t","Table 1.  Summary by Hydrologic Unit Code: 2017 and 2012 (continued)"
140,"t","[For meaning of abbreviations and symbols, see introductory text.]"
140,"h","","","","","","","",""
140,"h","","","","","H20","H20","",""
140,"d","","acres",3965622,4180891,8218,8269,"(D)",1537
140,"d","Land in orchards (see text)","farms",111955,106488,3901,3488,2463,2520
140,"d","","acres",5665600,5199729,38872,35832,27605,"(D)"
140,"d","Nursery, greenhouse, floriculture, and sod (see text)","farms",48643,54557,1306,1457,536,625
140,"d","","acres",859246,892089,3156,3576,1420,1660
140,"d","All other crops (other than those listed above)","farms",908673,931925,2029,2295,1008,1288
140,"d","","acres",75154871,72024554,29374,45718,"(D)","(D)"
140,"d","LIVESTOCK AND POULTRY","",,,,,,
140,"d","","",,,,,,
140,"d","Cattle and calves inventory","farms",882692,913246,1218,1314,847,917
140,"d","","number",93648041,89994614,137930,133957,98851,98059
140,"d","Hogs and pigs inventory","farms",66439,63246,226,231,93,70
140,"d","","number",72381007,66026785,"(D)",11441,2252,931
140,"d","Sheep and lambs inventory (see text)","farms",101387,88338,548,353,393,296
140,"d","","number",5391252,5364844,27181,21921,8580,"(D)"
140,"d","Total horses and ponies inventory","farms",459526,504795,688,669,417,401
140,"d","","number",2847289,3621348,4548,5114,2542,2667
140,"d","Goats, all inventory","farms",136442,128456,609,420,276,173
140,"d","","number",2698636,2621514,16225,12996,7865,4109
140,"d","Chickens, all inventory (see text)","farms",256036,221779,742,571,396,342
140,"d","","number",2127170289,1974854740,232390,298844,10491,"(D)"
140,"c",""
140,"c","--continued"
