40,"t","Watershed: Released July 25, 2019, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
40,"t","Table 1.  Summary by Hydrologic Unit Code: 2017 and 2012 (continued)"
40,"t","[For meaning of abbreviations and symbols, see introductory text.]"
40,"h","","","","","","","",""
40,"h","","","","","","","",""
40,"h","","","H051202","H051202","H051301","H051301","H051302","H051302"
40,"d","Commercial fertilizer, lime, and soil conditioners","",,,,,,
40,"d"," used","farms",9210,9219,8030,6911,6025,5141
40,"d","","acres treated",2921300,2938548,622533,502801,861986,801982
40,"d","Manure used","farms",3406,2819,1954,1722,1272,970
40,"d","","acres treated",226847,183946,77584,57464,44139,39243
40,"d","Organic fertilizer used (see text)","farms",323,"(NA)",392,"(NA)",319,"(NA)"
40,"d","","acres",32036,"(NA)",14924,"(NA)",11471,"(NA)"
40,"d","Acres treated to control -","",,,,,,
40,"d","  Insects","farms",2950,3328,899,1153,1655,1757
40,"d","","acres",1284569,1193922,102134,74619,602983,420343
40,"d","  Weeds, grass, or brush","farms",7504,8229,4118,4219,4055,3966
40,"d","","acres",3326701,3445085,358389,307296,871315,768375
40,"d","  Nematodes","farms",633,583,66,162,218,266
40,"d","","acres",255699,198528,16374,7034,76314,34969
40,"d","  Diseases in crops and orchards","farms",1367,723,322,346,738,601
40,"d","","acres",478731,169890,44141,15905,273089,139158
40,"d","  Chemicals used to control growth, thin fruit, ripen,","",,,,,,
40,"d","   or defoliate","farms",110,146,69,210,128,435
40,"d","","acres on which used",6234,8023,2828,5264,12926,18520
40,"d","SELECTED CROPS","",,,,,,
40,"d","","",,,,,,
40,"d","Corn, all","farms",5780,6820,798,1141,978,1254
40,"d","","acres",1564010,1845349,57837,78901,292236,323266
40,"d","Soybeans, for beans","farms",6576,6730,570,526,943,984
40,"d","","acres",1804726,1615574,97172,69148,375552,312969
40,"d","Small grains (wheat, oats, barley, rye)","farms",790,1153,99,146,504,666
40,"d","","acres",68840,87770,8413,10416,192897,206977
40,"d","Cotton, all","farms",-,-,-,-,1,4
40,"d","","acres",-,-,-,-,"(D)","(D)"
40,"d","Rice","farms",-,-,-,-,-,-
40,"d","","acres",-,-,-,-,-,-
40,"d","Land in vegetables (see text)","farms",493,459,489,388,426,353
40,"d","","acres",9924,12003,3247,7078,2628,1858
40,"d","Land in orchards (see text)","farms",288,167,261,156,277,126
40,"d","","acres",1104,940,833,492,811,450
40,"d","Nursery, greenhouse, floriculture, and sod (see text)","farms",352,300,428,431,290,276
40,"d","","acres",3277,2872,15792,20935,1532,2450
40,"d","All other crops (other than those listed above)","farms",7318,7179,10392,10466,7619,7453
40,"d","","acres",195887,180409,447712,448324,334097,349222
40,"d","LIVESTOCK AND POULTRY","",,,,,,
40,"d","","",,,,,,
40,"d","Cattle and calves inventory","farms",5554,5583,9985,10171,6746,6915
40,"d","","number",200686,197983,503786,525165,338854,353881
40,"d","Hogs and pigs inventory","farms",747,835,470,302,386,274
40,"d","","number",945983,997037,5605,9337,21585,12500
40,"d","Sheep and lambs inventory (see text)","farms",872,743,616,386,471,281
40,"d","","number",22432,17042,16692,9814,10358,6407
40,"d","Total horses and ponies inventory","farms",3376,3873,3458,3689,3516,3402
40,"d","","number",21289,27751,16874,19780,19762,21591
40,"d","Goats, all inventory","farms",982,925,1270,1147,1208,1059
40,"d","","number",14763,13481,23335,21130,23745,20370
40,"d","Chickens, all inventory (see text)","farms",1984,1620,2089,1553,1841,1395
40,"d","","number",14182698,9939632,10182525,6992242,4455731,3168587
40,"c",""
40,"c","--continued"
