UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,NH4,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG,HUC_8,LAT_DD83,LON_DD83,AGGR_ECO9_2015
8087,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120827.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210821.0,0.01,ND,0.0,0.02,8/27/2012,6.0,,1210821,0.002,,0.015,0.004,8/22/2012,1.0,,1210821,,3822.0,11/27/2012,98.0,,1210821,0.02,,47.55,0.04,8/23/2012,2.0,,1210821,0.03,,10.607999999999999,0.06,8/22/2012,1.0,,1210821,,,25.0,5.0,8/22/2012,1.0,,1210821,,,753.0,2.0,9/15/2012,25.0,,1210821,0.1,,15.09,0.2,11/27/2012,98.0,,1210821,0.01,,67.74,0.02,8/23/2012,2.0,<LRL (0.02),1210821,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210821,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210821.0,0.01,ND,0.0,0.02,8/29/2012,8.0,,1210821,0.01,,1.994,0.02,8/22/2012,1.0,,1210821,,8.83,11/27/2012,98.0,,1210821,0.04,,11.93,0.08,8/29/2012,8.0,,1210821,2.0,,110.0,4,8/23/2012,2.0,,1210821,0.005,,30.96,0.01,11/27/2012,98.0,1210821,0.02,,12.59,0.04,8/27/2012,6.0,,1210821,0.09,,214.709,0.18,,,,,,,,,,8/22/2012,1.0,,1210821,,,12.11,2.0,,,,,,,,,,,,,,,,,,,646250,,646253,,9020101,46.12736157,-96.13317067,['TPL']
8100,REGULAR,WRS,121126.1,120822.1,120818.1,121126.1,120820.1,120818,120818.1,120912.1,121126.1,120820.1,120820.1,120820.1,120829.1,120818.1,121126.1,120829.1,120821.1,121126.1,120820.1,,,120818.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/26/2012,102.0,<LRL (0.02),1210807.0,0.01,ND,0.0,0.02,8/22/2012,6.0,,1210807,0.002,,0.015,0.004,8/18/2012,2.0,,1210807,,2573.0,11/26/2012,102.0,,1210807,0.02,,33.29,0.04,8/20/2012,4.0,,1210807,0.03,,22.72,0.06,8/18/2012,2.0,,1210807,,,16.0,5.0,8/18/2012,2.0,,1210807,,,367.0,2.0,9/12/2012,27.0,,1210807,0.1,,4.29,0.2,11/26/2012,102.0,,1210807,0.01,,18.93,0.02,8/20/2012,4.0,<LRL (0.02),1210807,0.01,L,0.019,0.02,8/20/2012,4.0,,1210807,0.01,,0.02,0.02,8/20/2012,4.0,<LRL (0.02),1210807.0,0.01,L,0.001,0.02,8/29/2012,13.0,,1210807,0.01,,0.484,0.02,8/18/2012,2.0,,1210807,,8.46,11/26/2012,102.0,,1210807,0.04,,1.5930000000000002,0.08,8/29/2012,13.0,,1210807,2.0,,15.0,4,8/21/2012,5.0,,1210807,0.005,,5.022,0.01,11/26/2012,102.0,1210807,0.02,,10.9,0.04,8/20/2012,4.0,,1210807,0.09,,28.041999999999998,0.18,,,,,,,,,,8/18/2012,2.0,,1210807,,,1.11,2.0,,,,,,,,,,,,,,,,,,,660500,,660503,,4050001,41.72566548,-85.4639434,['UMW']
8115,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120910.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,99.0,<LRL (0.02),1210819.0,0.01,ND,0.001,0.02,8/27/2012,7.0,,1210819,0.002,,0.449,0.004,8/22/2012,2.0,,1210819,,890.5,11/27/2012,99.0,,1210819,0.02,,10.9,0.04,8/23/2012,3.0,,1210819,0.03,,13.761,0.06,8/22/2012,2.0,,1210819,,,32.0,5.0,8/22/2012,2.0,,1210819,,,154.0,2.0,9/15/2012,26.0,,1210819,0.1,,3.98,0.2,11/27/2012,99.0,,1210819,0.01,,4.173,0.02,8/23/2012,3.0,,1210819,0.01,,1.04,0.02,8/23/2012,3.0,,1210819,0.01,,1.046,0.02,8/23/2012,3.0,<LRL (0.02),1210819.0,0.01,L,0.01,0.02,9/10/2012,21.0,,1210819,0.01,,2.73,0.02,8/22/2012,2.0,,1210819,,7.47,11/27/2012,99.0,,1210819,0.04,,3.596,0.08,8/29/2012,9.0,,1210819,2.0,,182.0,4,8/23/2012,3.0,,1210819,0.005,,22.778000000000002,0.01,11/27/2012,99.0,1210819,0.02,,9.376,0.04,8/23/2012,3.0,,1210819,0.09,,4.473,0.18,,,,,,,,,,8/22/2012,2.0,,1210819,,,6.48,2.0,,,,,,,,,,,,,,,,,,,623960,,623963,,2060008,38.55949766,-75.56233222,['CPL']
8116,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210825.0,0.01,ND,0.0,0.02,8/27/2012,6.0,,1210825,0.002,,0.0086,0.004,8/22/2012,1.0,,1210825,,1340.0,11/27/2012,98.0,,1210825,0.02,,14.84,0.04,8/23/2012,2.0,,1210825,0.03,,8.234,0.06,8/22/2012,1.0,,1210825,,,15.0,5.0,8/22/2012,1.0,,1210825,,,169.9,2.0,9/15/2012,25.0,,1210825,0.1,,4.56,0.2,11/27/2012,98.0,,1210825,0.01,,5.979,0.02,8/23/2012,2.0,<LRL (0.02),1210825,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210825,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210825.0,0.01,ND,0.0,0.02,8/29/2012,8.0,,1210825,0.01,,0.618,0.02,8/22/2012,1.0,,1210825,,8.14,11/27/2012,98.0,,1210825,0.04,,3.48,0.08,8/29/2012,8.0,,1210825,2.0,,49.0,4,8/23/2012,2.0,,1210825,0.005,,5.622999999999999,0.01,11/27/2012,98.0,1210825,0.02,,8.204,0.04,8/23/2012,2.0,,1210825,0.09,,6.452000000000001,0.18,,,,,,,,,,8/22/2012,1.0,,1210825,,,1.95,2.0,,,,,,,,,,,,,,,,,,,660920,,660923,,5120113,37.9689899,-87.76969281,['TPL']
8118,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210824.0,0.01,ND,0.0,0.02,8/27/2012,6.0,,1210824,0.002,,0.018000000000000002,0.004,8/22/2012,1.0,,1210824,,1573.0,11/27/2012,98.0,,1210824,0.02,,16.71,0.04,8/23/2012,2.0,,1210824,0.03,,3.6319999999999997,0.06,8/22/2012,1.0,,1210824,,,25.0,5.0,8/22/2012,1.0,,1210824,,,163.8,2.0,9/15/2012,25.0,,1210824,0.1,,9.67,0.2,11/27/2012,98.0,,1210824,0.01,,6.4670000000000005,0.02,8/23/2012,2.0,<LRL (0.02),1210824,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210824,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210824.0,0.01,ND,0.0,0.02,8/29/2012,8.0,,1210824,0.01,,1.295,0.02,8/22/2012,1.0,,1210824,,8.45,11/27/2012,98.0,,1210824,0.04,,5.327999999999999,0.08,8/29/2012,8.0,,1210824,2.0,,135.0,4,8/23/2012,2.0,,1210824,0.005,,14.432,0.01,11/27/2012,98.0,1210824,0.02,,3.472,0.04,8/23/2012,2.0,,1210824,0.09,,0.9890000000000001,0.18,,,,,,,,,,8/22/2012,1.0,,1210824,,,8.94,2.0,,,,,,,,,,,,,,,,,,,639140,,639143,,10300102,38.62966176,-92.60391967,['TPL']
8119,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210827.0,0.01,L,0.013000000000000001,0.02,8/27/2012,6.0,,1210827,0.002,,0.005,0.004,8/22/2012,1.0,,1210827,,170.8,11/27/2012,98.0,,1210827,0.02,,2.363,0.04,8/23/2012,2.0,,1210827,0.03,,0.095,0.06,8/22/2012,1.0,,1210827,,,12.0,5.0,8/22/2012,1.0,,1210827,,,17.29,2.0,9/15/2012,25.0,,1210827,0.1,,1.65,0.2,11/27/2012,98.0,,1210827,0.01,,0.295,0.02,8/23/2012,2.0,<LRL (0.02),1210827,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210827,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210827.0,0.01,ND,0.0,0.02,8/29/2012,8.0,,1210827,0.01,,0.145,0.02,8/22/2012,1.0,,1210827,,7.35,11/27/2012,98.0,,1210827,0.04,,0.42,0.08,8/29/2012,8.0,,1210827,2.0,,7.0,4,8/23/2012,2.0,,1210827,0.005,,0.644,0.01,11/27/2012,98.0,1210827,0.02,,0.335,0.04,8/23/2012,2.0,,1210827,0.09,,0.44,0.18,,,,,,,,,,8/22/2012,1.0,,1210827,,L,0.52,2.0,,,,,,,,,,,,,,,,,,,661970,,661973,,10180002,41.36491157,-106.3458452,['WMT']
8121,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,99.0,<LRL (0.02),1210826.0,0.01,ND,0.0,0.02,8/27/2012,7.0,,1210826,0.002,,0.011000000000000001,0.004,8/22/2012,2.0,,1210826,,2568.0,11/27/2012,99.0,,1210826,0.02,,25.9,0.04,8/23/2012,3.0,,1210826,0.03,,3.588,0.06,8/22/2012,2.0,,1210826,,,20.0,5.0,8/22/2012,2.0,,1210826,,,244.0,2.0,9/15/2012,26.0,,1210826,0.1,,5.02,0.2,11/27/2012,99.0,,1210826,0.01,,15.4,0.02,8/23/2012,3.0,<LRL (0.02),1210826,0.01,ND,0.002,0.02,8/23/2012,3.0,,1210826,0.01,ND,0.002,0.02,8/23/2012,3.0,<LRL (0.02),1210826.0,0.01,ND,0.0,0.02,8/29/2012,9.0,,1210826,0.01,,1.385,0.02,8/22/2012,2.0,,1210826,,8.81,11/27/2012,99.0,,1210826,0.04,,2.7510000000000003,0.08,8/29/2012,9.0,,1210826,2.0,,107.0,4,8/23/2012,3.0,,1210826,0.005,,7.745,0.01,11/27/2012,99.0,1210826,0.02,,2.355,0.04,8/23/2012,3.0,,1210826,0.09,,2.114,0.18,,,,,,,,,,8/22/2012,2.0,,1210826,,,8.65,2.0,,,,,,,,,,,,,,,,,,,643520,,643523,,11010009,36.06720319,-91.14242843,['SAP']
8122,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210833.0,0.01,ND,0.002,0.02,8/27/2012,6.0,,1210833,0.002,,0.0073,0.004,8/22/2012,1.0,,1210833,,195.9,11/27/2012,98.0,,1210833,0.02,,1.983,0.04,8/23/2012,2.0,,1210833,0.03,,4.593,0.06,8/22/2012,1.0,,1210833,,,25.0,5.0,8/22/2012,1.0,,1210833,,,37.4,2.0,9/15/2012,25.0,,1210833,0.1,,3.24,0.2,11/27/2012,98.0,,1210833,0.01,,1.2770000000000001,0.02,8/23/2012,2.0,<LRL (0.02),1210833,0.01,ND,0.002,0.02,8/23/2012,2.0,,1210833,0.01,ND,0.002,0.02,8/23/2012,2.0,<LRL (0.02),1210833.0,0.01,ND,0.0,0.02,8/29/2012,8.0,,1210833,0.01,,0.33,0.02,8/22/2012,1.0,,1210833,,6.9,11/27/2012,98.0,,1210833,0.04,,0.764,0.08,8/29/2012,8.0,,1210833,2.0,,37.0,4,8/23/2012,2.0,,1210833,0.005,,10.475,0.01,11/27/2012,98.0,1210833,0.02,,2.568,0.04,8/23/2012,2.0,<LRL (0.18),1210833,0.09,ND,0.055999999999999994,0.18,,,,,,,,,,8/22/2012,1.0,,1210833,,,4.31,2.0,,,,,,,,,,,,,,,,,,,657950,,657953,,3130007,32.0700182,-84.29710667,['CPL']
8123,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,99.0,,1210831.0,0.01,,0.048,0.02,8/27/2012,7.0,,1210831,0.002,,0.049,0.004,8/22/2012,2.0,,1210831,,265.8,11/27/2012,99.0,,1210831,0.02,,3.1630000000000003,0.04,8/23/2012,3.0,,1210831,0.03,,2.338,0.06,8/22/2012,2.0,,1210831,,,30.0,5.0,8/22/2012,2.0,,1210831,,,40.8,2.0,9/15/2012,26.0,,1210831,0.1,,4.06,0.2,11/27/2012,99.0,,1210831,0.01,,0.847,0.02,8/23/2012,3.0,,1210831,0.01,,0.15,0.02,8/23/2012,3.0,,1210831,0.01,,0.154,0.02,8/23/2012,3.0,<LRL (0.02),1210831.0,0.01,L,0.004,0.02,8/29/2012,9.0,,1210831,0.01,,0.878,0.02,8/22/2012,2.0,,1210831,,7.21,11/27/2012,99.0,,1210831,0.04,,2.108,0.08,8/29/2012,9.0,,1210831,2.0,,116.0,4,8/23/2012,3.0,,1210831,0.005,,5.446000000000001,0.01,11/27/2012,99.0,1210831,0.02,,2.202,0.04,8/23/2012,3.0,,1210831,0.09,,1.517,0.18,,,,,,,,,,8/22/2012,2.0,,1210831,,,20.96,2.0,,,,,,,,,,,,,,,,,,,663530,,663533,,3020201,35.85874627,-78.66155303,['SAP']
8124,REGULAR,WRS,121129.1,120827.1,120918.2,121129.1,120827.1,120823,120824.1,120920.1,121129.1,120823.1,120823.1,120823.1,120913.1,120823.1,121129.1,120910.1,120823.1,121129.1,120827.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,100.0,<LRL (0.02),1210841.0,0.01,ND,0.003,0.02,8/27/2012,6.0,,1210841,0.002,,0.084,0.004,9/18/2012,28.0,>HT,1210841,H,163429.0,11/29/2012,100.0,,1210841,0.02,,3.565,0.04,8/27/2012,6.0,,1210841,0.03,,408.23,0.06,8/23/2012,2.0,,1210841,,,260.0,5.0,8/24/2012,3.0,,1210841,,,16270.0,2.0,9/22/2012,32.0,>HT,1210841,0.1,H,515.81,0.2,11/29/2012,100.0,,1210841,0.01,,0.406,0.02,8/23/2012,2.0,<LRL (0.02),1210841,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210841,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210841.0,0.01,ND,0.0,0.02,9/13/2012,23.0,,1210841,0.01,,51.313,0.02,8/23/2012,2.0,,1210841,,9.57,11/29/2012,100.0,,1210841,0.04,,2540.0,0.08,9/10/2012,20.0,,1210841,2.0,,3636.0,4,8/23/2012,2.0,,1210841,0.005,,254.687,0.01,11/29/2012,100.0,1210841,0.02,,2679.0,0.04,8/27/2012,6.0,,1210841,0.09,,597.6669999999999,0.18,,,,,,,,,,8/23/2012,2.0,,1210841,,,158.1,2.0,,,,,,,,,,,,,,,,,,,662570,,662573,,10180009,41.92340362,-102.3884007,['SPL']
8125,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210832.0,0.01,L,0.01,0.02,8/27/2012,6.0,<LRL (0.004),1210832,0.002,L,0.0038,0.004,8/22/2012,1.0,,1210832,,78.4,11/27/2012,98.0,,1210832,0.02,,0.6920000000000001,0.04,8/23/2012,2.0,,1210832,0.03,,0.56,0.06,8/22/2012,1.0,,1210832,,,12.0,5.0,8/22/2012,1.0,,1210832,,,13.75,2.0,9/15/2012,25.0,,1210832,0.1,,1.3,0.2,11/27/2012,98.0,,1210832,0.01,,0.321,0.02,8/23/2012,2.0,<LRL (0.02),1210832,0.01,ND,0.002,0.02,8/23/2012,2.0,,1210832,0.01,ND,0.003,0.02,8/23/2012,2.0,<LRL (0.02),1210832.0,0.01,L,0.001,0.02,8/29/2012,8.0,,1210832,0.01,,0.085,0.02,8/22/2012,1.0,,1210832,,6.81,11/27/2012,98.0,,1210832,0.04,,0.429,0.08,8/29/2012,8.0,,1210832,2.0,,14.0,4,8/23/2012,2.0,,1210832,0.005,,10.442,0.01,11/27/2012,98.0,1210832,0.02,,1.26,0.04,8/23/2012,2.0,,1210832,0.09,,1.1740000000000002,0.18,,,,,,,,,,8/22/2012,1.0,,1210832,,L,0.58,2.0,,,,,,,,,,,,,,,,,,,663380,,663383,,3050109,35.06216037,-82.69528294,['SAP']
8126,REGULAR,WRS,121129.1,120827.1,120823.1,121129.1,120823.1,120823,120823.1,120920.1,121129.1,120823.1,120823.1,120823.1,120910.1,120823.1,121129.1,120829.1,120823.1,121129.1,120827.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,100.0,<LRL (0.02),1210847.0,0.01,ND,0.0,0.02,8/27/2012,6.0,,1210847,0.002,,0.028999999999999998,0.004,8/23/2012,2.0,,1210847,,6199.0,11/29/2012,100.0,,1210847,0.02,,82.43,0.04,8/23/2012,2.0,,1210847,0.03,,38.416,0.06,8/23/2012,2.0,,1210847,,,39.0,5.0,8/23/2012,2.0,,1210847,,,1778.0,2.0,9/20/2012,30.0,>HT,1210847,0.1,H,24.6,0.2,11/29/2012,100.0,,1210847,0.01,,179.3,0.02,8/23/2012,2.0,<LRL (0.02),1210847,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210847,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210847.0,0.01,ND,0.0,0.02,9/10/2012,20.0,,1210847,0.01,,3.4,0.02,8/23/2012,2.0,,1210847,,8.66,11/29/2012,100.0,,1210847,0.04,,25.19,0.08,8/29/2012,8.0,,1210847,2.0,,137.0,4,8/23/2012,2.0,,1210847,0.005,,31.57,0.01,11/29/2012,100.0,1210847,0.02,,75.86,0.04,8/27/2012,6.0,,1210847,0.09,,710.512,0.18,,,,,,,,,,8/23/2012,2.0,,1210847,,,9.5,2.0,,,,,,,,,,,,,,,,,,,649340,,649343,,10160010,45.42085242,-97.50813452,['TPL']
