PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,YEAR,SAMPLE_TYPE,SAM_CODE,SAMPLE_CAT,AL,AL_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,K,K_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,NH4,NH4_ALERT,NO2,NO2_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT,CHEM_COM,HUC_8,XLAT_DD,XLON_DD,AGGR_ECO9_2015
17-Feb-15,15444,FW08NC036,4-Jun-09,1,2009,CHEMW,REGULAR,P,0.0059,S,1260.11,S,16.39,S,17.39,S,4.0,HRS,250.75,S,3.0,HS,5.944,S,5.086,S,20.47,S,0.039,S,0.00873,RS,3.3509900000000004,S,,,3675.0,HS,7.83,HS,690.788,HS,23.421,S,14.75,S,130.9,S,58.71,HS,,3040105,35.3971,-80.72502,['SAP']
17-Feb-15,15445,FW08NC037,22-Jun-09,1,2009,CHEMB,REGULAR,P,0.0538,S,373.57,S,5.709,S,6.92,S,60.0,HS,90.51,S,9.42,HS,3.911,S,2.191,S,6.98,S,0.042,HS,0.012320000000000001,RS,0.67771,S,,,1389.0,S,7.34,S,182.488,S,6.242000000000001,S,6.77,S,14.9,S,31.94,S,,3030004,35.17607,-78.80969,['CPL']
17-Feb-15,15447,FW08NC040,14-Jun-09,1,2009,CHEMW,REGULAR,P,0.0128,,239.65,,3.5469999999999997,,4.61,,18.0,,58.86,,1.83,H,2.705,,2.204,,2.862,,0.016,HR,0.0,R,0.92961,,,,1082.0,H,7.22,,25.8294,H,11.898,,3.09,,3.3,,8.08,,,3050102,35.475809999999996,-81.40948,['SAP']
17-Feb-15,15449,FW08NC044,21-Jun-09,1,2009,CHEMB,REGULAR,P,0.0699,,465.42,,5.195,,5.61,,38.0,,84.77,,7.39,H,2.4530000000000003,,2.175,,6.872999999999999,,0.031,H,0.0,R,0.28446,,,,744.0,,7.44,,94.27,,12.901,H,4.61,,10.6,,8.93,,,3020101,35.94545,-77.53255,['CPL']
17-Feb-15,15451,FW08NC046,8-Jun-09,1,2009,CHEMW,REGULAR,P,0.9269,,-63.98,,1.4680000000000002,,6.78,,125.0,,75.33,,28.96,H,1.9,,0.8,,4.041,,0.263,,0.0,R,0.01008,R,,,1112.0,H,4.32,,31.205,H,9.434,H,8.36,,12.1,,3.79,,,3020202,35.32022,-77.02893,['CPL']
17-Feb-15,15460,FW08NC061,13-Jun-09,1,2009,CHEMW,REGULAR,P,0.0378,S,300.99,S,4.302,S,8.76,HS,53.0,HS,80.08,S,6.25,HS,1.308,S,2.303,S,5.272,S,0.081,HS,0.010190000000000001,RS,0.94615,HS,,,1281.0,HS,7.11,S,59.3844,HS,12.015,S,2.58,HS,9.1,S,10.04,S,,3020203,35.677240000000005,-78.15356,['SAP']
17-Feb-15,15461,FW08NC079,10-Jul-09,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SAMPLED ON FRIDAY, PERMISSION NOT GRANTED TO RETURN. SAMPLE ID ENTERED TO FORCE COMMENT.",3040105,35.15312,-80.6042,['SAP']
17-Feb-15,15462,FW08NC083,14-Jul-09,1,2009,CHEMB,REGULAR,P,0.2406,,443.93,,11.47,,9.82,,275.0,,124.95,,24.02,H,6.045,,2.967,,10.22,,0.166,,0.02172,,1.39,,,,2310.0,,6.97,,408.5638,,12.946,H,10.16,,22.8,,21.24,,,3040203,34.53497,-78.82341,['CPL']
17-Feb-15,15463,FW08NC086,24-Jun-09,1,2009,CHEMW,REGULAR,P,0.0079,,227.53,,2.3080000000000003,,0.7,,15.0,,30.6,,0.66,H,0.431,,1.286,,2.1630000000000003,,0.0068,HR,0.0,R,0.10065,,,,244.0,,7.37,,13.7094,,12.33,,1.62,,7.8,,5.15,,,6010108,35.87873,-82.07954000000001,['SAP']
17-Feb-15,15465,FW08NC096,11-Jul-09,1,2009,CHEMW,REGULAR,P,0.0069,S,607.59,S,7.662000000000001,S,6.57,S,26.0,HS,101.87,S,2.88,S,2.166,S,2.5660000000000003,S,6.61,S,0.027000000000000003,HS,0.01227,RS,1.38283,S,,,1737.0,S,7.59,S,187.2375,S,31.15,S,1.63,S,39.3,S,41.54,S,,3040101,35.97511,-80.34306,['SAP']
17-Feb-15,15467,FW08NC102,25-Jun-09,1,2009,CHEMW,REGULAR,P,0.0101,,594.28,,8.696,,5.6,,6.0,H,108.02,,2.7,H,3.591,,3.4560000000000004,,7.296,,0.015,HR,0.0,R,0.39091,,,,661.0,,7.76,H,79.4006,,24.445999999999998,,10.47,,15.3,,14.32,H,,6010105,35.83783,-82.65969,['SAP']
17-Feb-15,15469,FW08NC116,14-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,1233.86,,13.8,,4.07,,16.0,,144.89,,2.57,,2.3209999999999997,,4.963,,9.462,,0.036,,0.00611,R,0.16,,,,393.0,,7.82,,84.2038,,28.171999999999997,H,3.29,,14.3,,27.65,,,3040105,35.52135,-80.8266,['SAP']
17-Feb-15,15470,FW08NC117,16-Jul-09,1,2009,CHEMW,REGULAR,P,0.0037,,3548.37,,47.28,,40.14,,17.0,,485.33,,7.6,H,2.897,,13.86,,33.14,,0.071,,0.0,R,0.032560000000000006,,,,413.0,,7.71,,132.4875,,10.429,,6.48,,8.5,,8.11,,,3030002,35.9455,-78.84522,['SAP']
17-Feb-15,15472,FW08NC120,17-Jul-09,1,2009,CHEMW,REGULAR,P,0.0101,,771.03,,6.751,,3.86,H,20.0,,95.42,,1.75,H,1.4,,3.977,,6.5,,0.016,HR,0.0,R,0.0812,H,,,143.0,,7.75,,86.9038,,27.509,,1.15,H,4.5,,8.01,,,3020102,36.2236,-78.14352,['SAP']
17-Feb-15,15474,FW08NC139,13-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,1084.97,,11.44,,7.3,H,33.0,,144.67,,7.41,H,3.7569999999999997,,4.388999999999999,,8.22,,0.1,H,0.015880000000000002,R,0.23,H,,,828.0,,7.78,,204.8463,,18.711,,1.87,H,9.6,,12.49,,,3030002,35.951409999999996,-79.59031999999999,['SAP']
17-Feb-15,15475,FW08NC145,15-Jul-09,1,2009,CHEMW,REGULAR,P,0.0133,,916.98,,10.47,,7.2,H,20.0,,128.42,,3.28,H,1.945,,4.54,,7.0089999999999995,,0.032,H,0.0,R,0.14368,H,,,311.0,,7.76,,54.82,,19.496,,3.0,H,2.7,,7.75,,,3030002,35.99625,-79.48846,['SAP']
17-Feb-15,15476,FW08NC158,15-Jul-09,1,2009,CHEMB,REGULAR,P,0.0662,,252.54,,15.0,,14.54,H,30.0,,178.81,,6.05,H,6.291,,4.047,,6.602,,0.228,H,0.0071200000000000005,R,1.3954,H,,,1833.0,,7.13,,58.4588,,7.846,,33.49,H,3.7,,5.52,,,3020103,35.59597,-77.18275,['CPL']
17-Feb-15,15477,FW08RNC9040,25-Jun-09,1,2009,CHEMW,REGULAR,P,0.9812,,-254.69,,0.353,,4.81,,445.0,H,93.76,,65.48,H,0.397,,0.32299999999999995,,2.988,,0.071,H,0.0,R,0.028089999999999997,,,,1262.0,,3.7,H,50.3694,,7.394,,0.99,,6.8,,11.13,H,,3030006,34.71069,-78.45678000000001,['CPL']
17-Feb-15,15478,FW08RNC9085,10-Jun-09,1,2009,CHEMW,REGULAR,P,0.0595,,25.54,,0.19399999999999998,,1.9,,38.0,,21.86,,3.13,H,0.22899999999999998,,0.19899999999999998,,3.427,,0.018,HR,0.0,R,0.04226,,,,283.0,,6.27,,8.5013,,4.402,H,3.67,,1.4,,1.99,R,,3040204,34.92944,-79.57307,['CPL']
17-Feb-15,15479,FW08RNC9102,9-Jun-09,1,2009,CHEMW,REGULAR,P,0.3118,,1746.57,,35.31,,8.43,,225.0,,204.61,,25.7,H,0.647,,1.449,,5.239,,0.025,H,0.0,R,0.016390000000000002,R,,,656.0,,7.77,,133.5638,,9.291,,2.02,,0.8,,2.49,,,3020204,35.02687,-77.13490999999999,['CPL']
17-Feb-15,15483,FW08WA029,28-Jul-08,1,2008,CHEMB,REGULAR,P,0.009000000000000001,S,203.02,S,3.016,S,0.98,HS,8.0,S,23.66,S,0.26,S,0.337,S,0.462,S,1.226,S,0.002,RS,0.0,RS,0.0163,HRS,,,2158.0,HS,7.45,S,41.5881,HS,5.292000000000001,HS,1.41,HS,4.9,S,3.19,S,,17110009,47.843582,-121.69459599999999,['WMT']
17-Feb-15,15484,FW08WA001,20-Aug-08,1,2008,CHEMW,REGULAR,P,0.0211,,331.79,,3.9,,0.21,H,11.0,,39.6,,1.84,,1.1179999999999999,,0.895,,1.9280000000000002,,0.004,R,0.0,R,0.0,HR,,,100.0,,7.6,,14.5888,,17.25,,2.03,H,4.5,,4.13,,,17020004,48.66922,-118.50041,['WMT']
17-Feb-15,15485,FW08WA122,6-Oct-09,1,2009,CHEMW,REGULAR,P,0.0025,,681.25,,7.5760000000000005,,4.13,,14.0,,89.25,,0.96,H,0.299,,3.3310000000000004,,4.753,,0.005,R,0.0,R,0.056220000000000006,,,,70.0,,7.52,,53.6388,,19.687,H,2.5,,0.0,,0.55,R,,17100104,47.13556,-123.77675,['WMT']
17-Feb-15,15486,FW08IN001,26-Aug-09,2,2009,CHEMW,REGULAR,P,0.0,,4959.33,,72.05,,26.71,,14.0,,638.6,,3.85,H,3.2910000000000004,,29.16,,13.21,,0.07,,0.0,R,0.12404000000000001,,,,609.0,,8.21,,165.2794,,9.805,H,50.59,,9.1,,6.23,,,5120107,40.44305556,-86.44416667,['TPL']
17-Feb-15,15487,FW08IN006,15-Jul-09,1,2009,CHEMB,REGULAR,P,0.0055,S,3930.43,HS,65.68,HS,23.49,HS,10.0,HS,578.17,HS,2.89,HS,2.6319999999999997,HS,23.7,HS,14.96,HS,0.149,HS,0.0,RS,2.41955,HS,,,3180.0,HS,8.24,HS,145.0519,HS,7.242000000000001,HS,41.64,HS,35.3,S,9.84,HS,,5120113,38.642790000000005,-87.61438000000001,['TPL']
17-Feb-15,15488,FW08IN006,26-Aug-09,2,2009,CHEMB,REGULAR,P,0.0001,S,2984.95,S,49.86,S,21.89,HS,21.0,HS,451.91,S,4.35,HS,3.9789999999999996,S,17.33,S,14.46,S,0.043,S,0.0,RS,1.7370599999999998,HS,,,2555.0,HS,8.16,HS,168.0,S,7.121,HS,39.95,HS,54.1,S,29.89,HS,,5120113,38.642790000000005,-87.61438000000001,['TPL']
17-Feb-15,15489,FW08IN008,7-Jul-09,1,2009,CHEMB,REGULAR,P,0.005,S,4067.78,S,67.01,S,22.69,HS,18.0,HS,509.99,S,2.6,HS,2.697,S,20.18,S,10.79,S,0.031,HS,0.0,RS,2.5525,HS,,,2744.0,HS,8.38,HS,158.616,HS,6.26,HS,26.08,HS,73.2,S,37.64,HS,,5120208,38.83491,-86.52326,['SAP']
17-Feb-15,15490,FW08IN008,25-Aug-09,2,2009,CHEMB,REGULAR,P,0.0,S,4205.83,HS,60.43,S,23.89,HS,11.0,HS,521.06,HS,2.16,HS,2.326,S,21.78,S,12.5,S,0.044,S,0.0,RS,0.8919100000000001,HS,,,1511.0,S,8.31,HS,48.255,S,4.8469999999999995,HS,26.79,HS,25.2,S,9.62,HS,,5120208,38.83491,-86.52326,['SAP']
17-Feb-15,15491,FW08IN010,25-Aug-09,1,2009,CHEMB,REGULAR,P,0.0016,S,2908.91,S,46.15,S,32.86,HS,10.0,HS,485.5,S,3.06,HS,2.898,S,17.72,S,25.49,S,0.049,S,0.0,RS,0.0052,HRS,,,1051.0,S,8.48,HS,87.6275,S,1.6219999999999999,HS,51.7,HS,23.9,S,13.04,HS,,5120202,38.45178,-87.598,['TPL']
17-Feb-15,15492,FW08IN011,27-May-09,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4L CONTAINER DAMAGED/DEFECTIVE. IM ENTERED ID TO FORCE COMMENT,5120101,40.867459999999994,-85.60818,['TPL']
17-Feb-15,15493,FW08IN022,14-Jul-09,1,2009,CHEMB,REGULAR,P,0.0087,S,3378.67,HS,56.73,HS,29.64,HS,15.0,HS,542.4,HS,2.78,HS,2.72,HS,19.57,HS,22.96,HS,0.058,HS,0.0,RS,0.68011,HS,,,1794.0,HS,8.36,HS,173.1569,HS,2.084,HS,46.98,HS,125.8,S,52.59,HS,,5120202,38.53671,-87.38234,['TPL']
17-Feb-15,15494,FW08IN024,8-Jul-09,1,2009,CHEMB,REGULAR,P,0.005,S,4155.54,S,69.16,S,22.3,HS,20.0,HS,515.9,S,2.1,HS,2.276,S,20.3,S,10.8,S,0.049,HS,0.0,RS,2.11381,HS,,,2581.0,HS,8.39,HS,112.8213,S,6.146,HS,27.33,HS,30.3,S,19.37,HS,,5120208,38.74026,-86.73376999999999,['SAP']
17-Feb-15,15495,FW08IN030,30-Jun-09,1,2009,CHEMB,REGULAR,P,0.005,S,4627.7,HS,75.58,S,23.07,HS,18.0,HS,625.21,HS,2.08,HS,1.6780000000000002,S,30.97,S,12.54,S,0.024,HS,0.00449,RS,8.22275,HS,,,8263.0,HS,8.37,HS,190.1663,HS,9.229,HS,41.13,HS,23.8,S,10.94,HS,,5120109,39.96893,-87.47215,['TPL']
17-Feb-15,15496,FW08IN032,9-Jul-09,1,2009,CHEMB,REGULAR,P,0.005,S,4064.0,S,64.32,S,21.3,HS,14.0,HS,518.86,S,2.14,HS,2.289,S,19.18,S,11.34,S,0.037,HS,0.0,RS,1.97,HS,,,2338.0,S,8.4,HS,114.195,S,6.108,S,27.18,HS,39.9,S,16.67,HS,,5120208,38.58582,-86.84836,['SAP']
17-Feb-15,15497,FW08NJ004,23-Jun-09,1,2009,CHEMB,REGULAR,P,0.0167,,214.59,,5.31,,9.39,,24.0,,72.1,,2.84,H,0.638,,1.06,,6.249,,0.0119,HR,0.0,R,0.12379000000000001,,,,379.0,,7.24,,31.4956,,2.8539999999999996,,5.3,,9.5,,5.69,,,2040104,41.27222222,-74.84027778,['SAP']
17-Feb-15,15498,FW08NJ004,13-Aug-09,2,2009,CHEMB,REGULAR,P,0.0165,,233.56,,5.593999999999999,,9.32,,21.0,H,72.6,,3.22,,0.655,,1.06,,6.127000000000001,,0.015,R,0.00209,R,0.1574,,,,333.0,,7.21,,40.6625,,3.3569999999999998,,5.1,,10.0,,10.01,,,2040104,41.272090000000006,-74.84037,['SAP']
17-Feb-15,15499,FW08NJ005,7-Jul-09,1,2009,CHEMB,REGULAR,P,0.0147,,1126.67,,25.18,,51.7,,32.0,,364.79,,3.53,,2.63,,8.966000000000001,,27.9,,0.03,,0.013040000000000001,R,2.03017,,,,2326.0,,8.04,,289.9513,,11.509,H,24.65,,4.7,,2.93,,,2030105,40.50861111,-74.46583333,['SAP']
17-Feb-15,15500,FW08NJ005,11-Aug-09,2,2009,CHEMB,REGULAR,P,0.0195,S,1026.22,S,22.99,S,45.7,S,27.0,S,318.34,S,3.95,HS,2.8760000000000003,S,8.355,S,25.63,S,0.024,S,0.00997,RS,2.0261299999999998,S,,,2181.0,S,7.87,S,238.9725,S,11.894,HS,25.55,S,2.0,S,2.96,S,,2030105,40.50861111,-74.46583333,['SAP']
17-Feb-15,15501,FW08NJ007,9-Jul-09,1,2009,CHEMB,REGULAR,P,0.0045,,1264.16,,29.39,,91.02,,30.0,,488.51,,4.07,,2.278,,8.902000000000001,,46.65,,0.018,R,0.0245,,1.37642,,,,1795.0,,7.95,,189.5625,,9.958,,16.88,,6.5,,2.37,,,2030103,40.91222222,-74.18638889,['SAP']
17-Feb-15,15502,FW08NJ011,8-Jul-09,1,2009,CHEMB,REGULAR,P,0.0061,,1275.15,,29.23,,87.29,,35.0,,473.67,,4.72,,2.238,,8.654,,44.87,,0.013999999999999999,R,0.0189,R,1.22201,,,,1816.0,,7.97,,215.7725,,9.986,,16.18,,12.2,,8.92,,,2030103,40.86277778,-74.10722222,['SAP']
17-Feb-15,15504,FW08NJ013,13-Jul-09,1,2009,CHEMB,REGULAR,P,0.0012,,838.49,,14.77,,19.19,H,17.0,,193.29,,2.51,H,1.7380000000000002,,5.609,,13.96,,0.01,HR,0.01029,R,0.61,H,,,905.0,,8.02,,34.32,,3.2880000000000003,,13.76,H,7.1,,5.99,,,2040105,40.45053,-75.06316,['SAP']
17-Feb-15,15505,FW08NJ016,16-Jul-09,1,2009,CHEMW,REGULAR,P,0.0118,,1376.37,,25.44,,47.67,,14.0,,337.85,,2.26,H,1.972,,11.29,,23.65,,0.018,R,0.0,R,0.8908799999999999,,,,1026.0,,8.13,,48.0488,,6.131,,15.14,,2.1,,2.42,,,2030105,40.50529,-74.74821,['SAP']
17-Feb-15,15506,FW08RNJ9001,14-Jul-09,1,2009,CHEMB,REGULAR,P,0.005,,346.62,,41.65,,2195.47,H,55.0,,7147.47,H,7.01,H,39.87,,63.18,,1434.0,,0.011,R,0.0,R,0.2,,,,443.0,,7.07,,34.755,,5.031000000000001,H,297.51,,6.6,,11.32,,,2040301,39.61722222,-74.49611111,['CPL']
17-Feb-15,15507,FW08RNJ9002,15-Jul-09,1,2009,CHEMW,REGULAR,P,0.0713,,-22.52,,0.29600000000000004,,2.86,,14.0,,25.1,,2.05,H,0.45299999999999996,,0.23800000000000002,,1.6030000000000002,,0.006,HR,0.0,R,0.00417,R,,,110.0,,4.67,,20.5275,,5.837000000000001,,2.51,,6.3,,3.02,,,2040301,39.76694444,-74.6775,['CPL']
17-Feb-15,15509,FW08AR124,20-May-09,1,2009,CHEMW,REGULAR,P,0.0182,,658.83,,6.188,,3.24,,18.0,,101.22,,3.68,H,1.2790000000000001,,4.067,,7.598,,0.027000000000000003,,0.0,R,0.03358,,,,411.0,H,7.53,,69.7125,H,8.888,H,8.77,H,33.2,,27.33,,,11110204,35.06985,-94.18829000000001,['SAP']
17-Feb-15,15510,FW08CO023,17-Aug-09,1,2009,CHEMW,REGULAR,P,0.0001,,1251.79,,17.43,,0.34,,15.0,,140.78,,2.54,,1.7730000000000001,,3.213,,5.485,,0.012,R,0.0,R,0.00137,R,,,54.0,,7.69,,102.4919,,32.512,H,5.6,,2.5,,1.84,R,,14020002,38.55301,-107.5191,['WMT']
17-Feb-15,15511,FW08CO032,4-Aug-09,1,2009,CHEMW,REGULAR,P,0.0057,,4485.03,,176.8,,110.22,,10.0,,2035.31,,4.12,,15.87,,58.58,,196.0,,0.02,,0.0,R,2.06161,,,,2556.0,,8.18,,154.155,,24.406,,734.86,H,30.5,,13.65,,,10190018,40.94663,-102.33514,['SPL']
17-Feb-15,15512,FW08CO036,3-Aug-09,1,2009,CHEMW,REGULAR,P,0.0,,4993.79,,153.5,,93.42,,7.0,,1671.56,,3.44,,9.299,,54.64,,150.3,,0.005,R,0.0,R,4.0586,,,,4875.0,,8.3,,500.7363,,17.105999999999998,,531.23,H,54.0,,26.99,,,10190012,40.394290000000005,-103.4768,['SPL']
17-Feb-15,15513,FW08CO046,10-Aug-09,1,2009,CHEMB,REGULAR,P,0.004,,1676.84,,36.99,,16.29,,5.0,,310.6,,2.87,H,1.7919999999999998,,7.697,,16.39,,0.004,R,0.0,R,0.00253,R,,,126.0,,8.19,,24.7925,,9.121,H,49.09,,3.8,,3.19,,,14010001,39.655229999999996,-107.06707,['WMT']
17-Feb-15,15514,FW08CO047,13-Aug-09,1,2009,CHEMW,REGULAR,P,0.0016,,3163.92,,68.28,,94.92,,30.0,,953.69,,6.3,,10.31,,15.04,,98.73,,3.801,,0.0,R,4.89246,,,,9569.0,H,7.98,,1859.006,H,11.341,,154.49,,7.5,,5.19,,,10190003,39.91222222,-104.88138889999999,['SPL']
17-Feb-15,15515,FW08CO049,16-Sep-09,1,2009,CHEMW,REGULAR,P,0.0003,,1947.65,,21.51,,6.82,,14.0,H,264.19,,2.54,,4.14,,5.1080000000000005,,26.06,,0.003,R,0.0,R,0.0016899999999999999,R,,,310.0,,8.05,,132.68,,28.541999999999998,,25.76,,13.2,,7.83,,,13010002,37.3591,-105.7664,['XER']
17-Feb-15,15517,FW08CO055,6-Oct-09,1,2009,CHEMW,REGULAR,P,0.0004,,1688.63,,24.86,,1.75,,8.0,,188.97,,1.42,,0.802,,4.232,,6.763999999999999,,0.004,R,0.0,R,0.00056,R,,,80.0,,8.06,,38.825,,10.317,H,8.64,,16.6,,16.74,,,14020004,38.93286,-107.40001000000001,['WMT']
17-Feb-15,15518,FW08CO059,23-Sep-09,1,2009,CHEMW,REGULAR,P,0.0088,,335.0,,4.728,,0.5,,15.0,,44.62,,1.98,,0.6459999999999999,,1.145,,1.8359999999999999,,0.005,R,0.0,R,0.0016,R,,,82.0,,7.52,,13.0738,,6.9879999999999995,,2.51,,0.6,,0.62,R,,10190007,40.67763,-105.41372,['WMT']
17-Feb-15,15519,FW08CO062,20-Aug-09,1,2009,CHEMB,REGULAR,P,0.0054,,1213.83,,28.11,,3.95,,23.0,,229.38,,3.04,,1.499,,5.877999999999999,,8.265,,0.012,R,0.00062,R,0.02469,,,,213.0,,8.26,,33.7275,,7.61,,43.47,,8.9,,3.93,,,14010001,39.95777778,-106.5497222,['WMT']
17-Feb-15,15520,FW08CO066,9-Jun-09,1,2009,CHEMB,REGULAR,P,0.0113,,973.23,,14.5,,1.98,,30.0,,160.51,,4.59,H,1.061,,6.319,,7.651,,0.011,HR,0.0011300000000000001,R,0.03631,,,,347.0,,7.97,,86.0475,,8.809,H,22.65,,61.0,,10.29,,,14050002,40.52194,-108.28468000000001,['XER']
17-Feb-15,15521,FW08CO083,2-Sep-09,1,2009,CHEMW,REGULAR,P,0.0,,3315.79,,63.98,,62.98,H,14.0,,622.8,,1.04,H,7.385,,11.88,,40.58,,0.012,R,0.0,R,0.00603,HR,,,25.0,,8.34,,11.23,,9.192,,47.13,H,0.0,,0.72,R,,14030002,37.722770000000004,-108.23501,['WMT']
17-Feb-15,15522,FW08CO125,30-Jun-09,1,2009,CHEMW,REGULAR,P,0.0005,S,3475.4,S,53.48,S,10.38,HS,19.0,HS,485.03,S,3.3,HS,1.355,S,14.16,S,31.44,S,0.001,HRS,0.0,RS,0.00063,HRS,,,226.0,HS,8.43,HS,29.3075,HS,8.336,HS,65.56,HS,7.0,S,1.51,HRS,,11020006,37.586940000000006,-104.83825999999999,['SPL']
17-Feb-15,15523,FW08CO143,8-Sep-09,1,2009,CHEMW,REGULAR,P,0.0042,,616.61,,10.2,,0.09,R,8.0,,76.36,,0.98,,0.775,,1.571,,1.702,,0.004,R,0.0,R,0.03907,,,,54.0,,7.73,,12.0238,,9.775,,3.54,,0.0,,0.12,R,,14010001,39.8105,-106.00323,['WMT']
17-Feb-15,15524,FW08PA010,5-Aug-09,1,2009,CHEMW,REGULAR,P,0.0029,,902.5,,15.97,,6.73,,15.0,,137.12,,2.28,H,1.462,,2.475,,4.928999999999999,,0.004,R,0.0,R,0.030869999999999998,,,,172.0,,7.86,,34.91,,4.488,,7.91,,1.4,,3.38,,,2050104,41.75611111,-77.13138889,['NAP']
17-Feb-15,15525,FW08PA017,4-Aug-09,1,2009,CHEMB,REGULAR,P,0.0145,,422.99,,15.67,,9.56,,10.0,,161.7,,2.39,,1.391,,4.027,,5.565,,0.013,R,0.005,R,0.09481,,,,283.0,,7.55,,18.1538,,4.206,H,34.41,,4.8,,5.5,,,2050104,41.92222222,-77.12916667,['NAP']
17-Feb-15,15526,FW08PA019,25-Aug-09,1,2009,CHEMB,REGULAR,P,0.0158,,722.38,,19.71,,12.59,,12.0,,203.28,,1.73,,1.374,,5.846,,7.761,,0.015,R,0.00297,R,0.28519,,,,508.0,,7.89,,49.365,,2.952,H,35.03,,8.2,,6.33,,,2050301,40.49222222,-76.94611111,['SAP']
17-Feb-15,15527,FW08PA021,26-Aug-09,1,2009,CHEMB,REGULAR,P,0.0092,,1354.32,,24.94,,21.41,,10.0,,230.35,,3.18,H,1.3980000000000001,,4.004,,13.61,,0.016,R,0.0034100000000000003,R,0.29668,,,,629.0,,8.06,,67.2144,,4.035,H,7.38,,23.2,,26.17,,,2050103,41.96972222,-76.51194444,['NAP']
17-Feb-15,15528,FW08PA038,10-Aug-09,1,2009,CHEMB,REGULAR,P,0.0118,,3130.45,,56.78,,39.57,,8.0,,552.67,,2.37,H,3.238,,20.42,,26.58,,0.02,,0.0,R,2.76225,,,,2850.0,H,8.29,,160.2288,,4.3180000000000005,,55.83,,2.8,,2.3,,,2050302,40.55222222,-78.09305556,['SAP']
17-Feb-15,15529,FW08RPA9001,1-Sep-09,1,2009,CHEMW,REGULAR,P,0.0021,,292.68,,5.926,,2.41,,4.0,R,63.18,,1.29,H,0.8240000000000001,,1.689,,1.8419999999999999,,0.016,R,0.00108,R,0.23258,,,,341.0,,7.44,,12.6738,,3.542,H,7.52,,0.9,,1.34,R,,2050202,41.3425,-78.06694444,['NAP']
17-Feb-15,15530,FW08RPA9002,8-Sep-09,1,2009,CHEMW,REGULAR,P,0.0052,,2159.22,,36.47,,5.63,,13.0,,264.19,,2.01,,1.8019999999999998,,8.342,,3.221,,0.04,,0.00101,R,0.39813000000000004,,,,645.0,,8.02,,25.0338,,3.362,H,13.47,,4.5,,6.59,,,2050304,40.34863,-77.63707,['SAP']
17-Feb-15,15531,FW08RPA9003,9-Sep-09,1,2009,CHEMW,REGULAR,P,0.0051,,1795.38,,33.57,,11.04,,5.0,,255.49,,1.76,,1.577,,7.112,,5.534,,0.02,,0.0018100000000000002,R,1.18,,,,1374.0,,7.92,,18.8163,,3.034,,13.33,,2.0,,3.42,,,2050304,40.468090000000004,-77.23193,['SAP']
17-Feb-15,15533,FW08CO054,21-Sep-09,1,2009,CHEMW,REGULAR,P,0.0087,,1574.4,,28.59,,25.27,,8.0,,307.7,,3.35,,1.8530000000000002,,8.742,,19.53,,0.008,R,0.0,R,0.08375,,,,297.0,,8.1,,25.32,,7.9,H,29.99,,8.3,,4.02,,,10190002,39.40354,-105.16962,['WMT']
17-Feb-15,15535,FW08NY003,21-Aug-09,1,2009,CHEMW,REGULAR,P,0.0106,,3641.21,,53.33,,23.19,,35.0,,439.2,,7.07,,7.348,,11.57,,14.91,,0.165,,0.00281,R,0.23055,,,,1861.0,,8.08,,534.1613,,4.404,,5.46,,57.0,,33.07,,,4140202,42.96001,-75.78851999999999,['NAP']
17-Feb-15,15536,FW08NY009,12-Jun-09,1,2009,CHEMW,REGULAR,P,0.0009,,3517.05,,50.54,,65.06,,36.0,,568.24,,5.72,H,2.077,,15.98,,44.41,,0.013999999999999999,HR,0.0,R,0.08801,,,,544.0,H,8.22,,25.0006,H,5.49,,10.26,,1.8,,1.08,R,,4130003,42.79157,-77.64923,['NAP']
17-Feb-15,15537,FW08NY011,13-Jun-09,1,2009,CHEMW,REGULAR,P,0.0047,S,804.43,S,13.48,S,20.07,HS,28.0,HS,169.52,S,4.19,HS,0.972,S,3.77,S,13.25,S,0.019,HRS,0.00349,RS,0.09366000000000001,HS,,,307.0,HS,7.72,S,27.5206,HS,7.481,S,7.38,HS,4.1,S,2.72,S,,4140201,42.31508,-76.95508000000001,['NAP']
17-Feb-15,15538,FW08NY046,11-Jun-09,1,2009,CHEMW,REGULAR,P,0.0001,,2823.7,,47.93,,39.06,,13.0,,448.98,,2.59,H,1.527,,14.46,,21.83,,0.095,H,0.01651,R,0.7006399999999999,,,,1256.0,,7.78,,89.8613,,5.486000000000001,,20.9,,57.2,,18.87,,,4130003,42.67848,-77.70631,['NAP']
