Year,HUC_CODE,HUC_NAME,Tons_N_Farm_Fert,Tons_P2O5_Farm_Fert,Tons_K2O_Farm_Fert,Tons_N_Exc,Tons_P2O5_Exc,Tons_K2O_Exc,Tons_N_Recovered,Tons_P2O5_Recovered,Tons_K2O_Recovered,Tons_N_Fixed_Legumes,Tons_N_Rem,Tons_P2O5_Rem,Tons_K2O_Rem,BalanceN_Tons,BalanceP2O5_Tons,BalanceK2O_Tons,RatioN,RatioP2O5,RatioK2O,N_PPCA,P2O5_PPCA,K2O_PPCA,FarmNPPCA,FarmP2O5PPCA,FarmK2OPPCA,TotalPlantedAc,TotalHarvestedAc,TotalCropland,OtherCropAcres
2014,9020203,'' Middle Sheyenne '',24640.39203,14079.83598,2649.031992,1559.112182,1183.095107,1466.06342,57.91827571,77.10874666,113.0334897,20958.00479,41063.00021,12822.92363,16199.38026,4593.31488,1334.0211,-13437.31478,0.899393657,0.905769138,5.864951561,9.311093835,2.704189886,-27.23873761,49.94845951,28.54119029,5.36984424,,886131.2397,986632.7118,71967.98942
2014,9020204,'' Lower Sheyenne '',28403.04651,16075.01199,5003.352635,1732.583473,1287.832832,1629.178087,168.4101854,241.6810787,125.6170446,17621.89141,33902.02929,10205.69343,13669.74391,12291.31882,6110.999639,-8540.774235,0.733915827,0.625475603,2.665202715,28.30542447,14.07289497,-19.66837274,65.4087897,37.0188134,11.52211754,,681156.6205,868477.9719,117642.254
2014,9020205,'' Maple '',28389.04535,16106.74812,4698.034318,984.6675675,727.852247,925.9020092,83.9719818,121.0655498,71.38704491,22730.73327,38247.88126,10972.0004,14726.35828,12955.86935,5255.813271,-9956.936913,0.746974212,0.676123144,3.087661407,28.97111761,11.75272614,-22.26508947,63.48183585,36.01691877,10.50545517,,784402.1014,894399.0032,75953.31678
2014,9020301,'' Sandhill-Wilson '',18060.91815,9449.032801,4072.125109,568.7037321,375.8290849,471.091033,74.78571686,95.60380267,162.0997729,14368.96058,29870.17373,9521.443078,14550.54991,2634.490714,23.19352602,-10316.32503,0.91895038,0.997569994,3.436414058,8.50221779,0.074851814,-33.29358563,58.2874932,30.49459782,13.14185484,,543471.7941,619718.4732,106216.7117
2014,9020302,'' Red Lakes '',637.1757453,308.1916891,516.9123834,859.4223366,622.2754604,629.0181163,94.29434601,127.2351615,402.3199873,6654.131636,9003.529835,2476.488826,6540.545262,-1617.928108,-2041.061976,-5621.312891,1.219065171,5.687496815,7.115225127,-64.7115204,-81.63540954,-224.8330455,25.48482287,12.3266001,20.67470494,,137771.2182,50004.32991,158.4457915
2014,9020303,'' Red Lake '',12460.0851,7246.774422,5575.024032,730.7749135,529.7725274,534.8600333,116.0393397,163.7125634,342.0964773,8902.491963,18168.79584,5535.382158,9538.880848,3309.820554,1875.104828,-3621.760339,0.845901594,0.746966045,1.612081558,13.95872665,7.908004472,-15.27429108,52.54874671,30.5623044,23.51192014,,259289.6893,474229.5821,137813.5952
2014,9020304,'' Thief '',5952.047122,2981.559803,2070.585901,496.2077753,359.6242477,363.1784593,71.34517031,98.02858736,232.2889426,3200.930127,8578.371843,2613.726399,4490.500627,645.950576,465.8619917,-2187.625783,0.929973114,0.84872589,1.949954266,6.434226744,4.640388595,-21.79064597,59.28754024,29.69891589,20.62482747,,88368.56944,200785.767,101025.0815
2014,9020305,'' Clearwater '',8193.392966,4472.572734,3644.052181,1818.593325,1334.518218,1331.043073,289.9905954,386.7192566,851.3351493,5008.787146,13907.40454,4413.112124,7528.258902,-415.2338326,446.1798672,-3032.871572,1.03077591,0.908180067,1.674663015,-2.33910834,2.513434519,-17.08486792,46.15528002,25.19503798,20.52778983,,156774.6867,355035.9986,151831.7171
2014,9020306,'' Grand Marais-Red '',9631.604858,4981.412461,3072.258532,361.1997668,231.6995447,268.2029952,55.09970649,68.59121609,161.8021744,6744.585363,16019.83952,5166.165298,8858.834531,411.4504082,-116.1616212,-5624.773825,0.974959336,1.023002284,2.739229513,2.194053953,-0.619430335,-29.9940333,51.36040769,26.56331719,16.38277868,,222167.5896,375059.5173,125825.7183
2014,9020307,'' Turtle '',12371.49976,5892.083628,1512.291678,365.4813921,281.0854922,343.6692407,35.81594719,54.0537809,26.49689846,9416.645776,20970.72442,7040.595879,9224.27417,853.2370577,-1094.45847,-7685.485593,0.960903658,1.184062089,5.994503931,4.832160578,-6.198276349,-43.52541908,70.06385023,33.36879707,8.56460249,,465993.7052,353149.2979,0
2014,9020308,'' Forest '',17413.85357,8364.011725,1893.09649,406.314,311.1839251,382.0649338,23.14785671,36.06436795,29.45720639,13805.06503,30764.53319,10334.02002,13564.82669,477.5332696,-1933.94393,-11642.273,0.984715055,1.230229335,7.055629561,1.844730271,-7.470903363,-44.97456991,67.27041835,32.31051447,7.313108056,,683637.437,517726.9296,0
2014,9020309,'' Snake '',12077.67643,5798.649801,3585.813312,446.0133456,317.3638215,326.4437099,82.58889697,112.4520342,208.7858922,1709.374058,12484.45564,4093.563456,5494.185834,1385.183739,1817.538378,-1699.586629,0.900128352,0.69252122,1.447896217,7.085128642,9.296595721,-8.693279863,61.77656347,29.65973295,18.34121199,,83401.48812,391011.5989,234104.7989
2014,9020310,'' Park '',19226.56587,8502.722807,1642.977667,316.6250604,257.4499552,297.7089704,14.63501468,27.23868307,22.99230508,14531.27446,32061.70512,10705.68957,13715.47437,1710.770228,-2175.728078,-12049.5044,0.949344245,1.255068922,8.232726042,6.277662376,-7.983822768,-44.21559318,70.55178257,31.20069673,6.028897928,,712768.1922,545034.1626,51.04268736
2014,9020311,'' Middle Red '',22402.77988,9292.590521,3455.872546,749.9840957,569.2132163,579.4564351,78.8705785,127.2504651,293.1200009,7251.754875,25836.13566,8596.063181,11306.22277,3897.269679,823.7778049,-7557.23022,0.868926225,0.912548651,3.015802946,12.40405633,2.621883303,-24.05281572,71.3025699,29.57604318,10.9991972,,371700.2522,628386.3236,245647.3977
2014,9020312,'' Two Rivers '',11562.98845,4683.281289,3116.056705,1312.870961,974.456196,960.9008093,284.5984804,402.5743822,614.5921575,4321.563816,12628.28498,3821.955822,5696.185841,3540.865769,1263.899849,-1965.536979,0.781011024,0.751487276,1.526861962,18.29273758,6.529529717,-10.15431098,59.73643937,24.19465781,16.09809897,,136628.4837,387133.5008,165581.4199
2014,9020313,NULL,37247.04216,15202.18327,1942.107716,519.8926042,419.6722716,488.8650978,31.07458821,55.46741542,37.69149905,28821.7521,60844.4938,19775.84182,23078.70662,5255.375045,-4518.191134,-21098.9074,0.920493412,1.296126267,11.65709454,9.731666576,-8.366582643,-39.0700055,68.97239343,28.1507176,3.596307511,,1352430.703,1080056.536,0
2014,9020314,'' Roseau '',4657.111508,2100.566701,2000.504836,883.0174462,653.3651817,646.2875668,224.619874,309.7230809,413.3655276,3307.89271,6640.70264,1897.992322,3072.933398,1548.921451,512.2974596,-659.0630338,0.810867821,0.787453997,1.273031661,15.99059872,5.288804734,-6.803968335,48.07861708,21.6856182,20.65260963,,91829.07401,193729.0126,59801.79391
2014,9030001,'' Rainy Headwaters '',280.8924481,267.427812,6.685875692,22.51667507,16.50433561,16.48013547,1.854980268,2.379150849,10.54069465,43.15099749,234.687381,87.0669051,208.0105871,91.21104479,182.7400577,-190.7840167,0.720124316,0.322700735,12.0749855,43.90849993,87.970068,-91.84238603,135.2200939,128.7382914,3.218544126,,6751.81619,4154.596259,1.448426711
2014,9030002,'' Vermilion '',66.10764705,57.09649926,11.37281816,25.9886474,18.2687392,19.02129994,3.122598618,3.764858111,12.16602344,56.52616315,380.676236,143.1567527,314.1542639,-254.9198272,-82.29539536,-290.6154223,3.027092134,2.352178113,13.34620748,-93.71280965,-30.25316942,-106.8351099,24.30228128,20.98963202,4.180838952,,10201.2901,5440.447856,0
2014,9030003,'' Rainy Lake '',32.40516711,28.0715632,9.650493304,22.23185955,17.50175317,16.27167671,1.955731779,2.840835898,10.40736442,202.1069213,401.0808255,126.5270057,307.5839191,-164.6130053,-95.6146066,-287.5260614,1.696132798,4.093082691,15.33483402,-90.70245134,-52.68404636,-158.4280571,17.85538201,15.46754821,5.317461994,,7979.556766,3629.736636,0
2014,9030004,NULL,25.16973438,22.20766961,27.19965382,63.15977227,54.91283043,46.22714502,3.574072498,7.018561022,29.56688195,1000.112918,1348.424768,370.7170369,981.4366784,-319.5680437,-341.4908062,-924.6701426,1.310605001,12.68439442,17.28900073,-85.50977843,-91.37585485,-247.4225461,6.734898725,5.942311645,7.278063052,,20599.94546,7474.421045,0
2014,9030005,'' Little Fork '',142.6351468,111.637749,39.47122015,105.2041936,81.39809109,76.99979491,9.058035403,13.21883815,49.24906883,887.9802821,1733.388114,544.2693336,1326.700967,-693.7146495,-419.4127465,-1237.980678,1.667242816,4.359155942,14.95374939,-89.66674443,-54.21159201,-160.0163658,18.43644107,14.42984304,5.101889966,,34205.0026,15473.17579,0
2014,9030006,'' Big Fork '',72.77223495,33.99529635,56.34043807,166.6725935,138.7626956,121.9890109,9.922419262,18.48092621,78.02417138,2256.024524,3041.69193,836.0356485,2213.283079,-702.9727516,-783.5594259,-2078.91847,1.300580231,15.93170407,16.47221756,-83.38657567,-92.94576101,-246.6011547,8.632237115,4.032519533,6.683098587,,46469.779,16860.57368,0
2014,9030007,'' Rapid '',120.2559602,65.55858624,92.50460435,25.0708394,20.56248838,18.34954888,1.902222275,3.388772683,11.73637147,1049.618003,1310.926203,355.6947374,949.9045462,-139.1500179,-286.7473785,-845.6635704,1.118751362,5.158932017,9.112583021,-35.47757745,-73.10888268,-215.6097087,30.66036361,16.71476481,23.58490007,,20366.99652,7844.392309,0
2014,9030008,'' Lower Rainy '',353.3228669,188.6381082,267.9001327,43.21271173,34.21654256,31.62773107,3.770054889,6.538572771,20.22909679,2702.74409,3325.252484,899.7872621,2407.324152,-265.4154724,-704.6105811,-2119.194923,1.086741703,4.610116627,8.355015409,-26.27987864,-69.76639451,-209.830214,34.98395168,18.67783572,26.52589508,,51838.21724,20199.13989,0
2014,9030009,'' Lake of the Woods '',1340.578809,649.1894422,754.4104711,224.7640034,169.5906959,164.5065808,47.15934885,66.93195123,105.2184091,4525.582423,6015.567006,1644.466161,4041.027297,-102.2464256,-928.344768,-3181.398417,1.017290865,2.296351117,4.700897551,-3.18098435,-28.88169598,-98.97635561,41.70669231,20.1969061,23.47043321,,91946.86107,64286.02867,10467.15916
2014,10010001,NULL,2.889729093,1.075744097,0.081626192,0.463265714,0.345084075,0.439599171,0.015279958,0.0277841,0.016177249,1.119066168,3.550199691,1.188087506,2.273082119,0.473875527,-0.08455931,-2.175278678,0.882239893,1.076626324,23.2413307,5.162029211,-0.921122954,-23.69578387,31.47844766,11.71831447,0.889171863,,97.23177078,183.6004827,16.27571342
2014,10010002,NULL,323.3902589,120.3867759,9.13486316,51.84982418,38.62101737,49.2010072,1.710754676,3.109873575,1.810597065,125.2236788,397.3038256,132.9632044,254.3723081,53.02086679,-9.466554958,-243.4268479,0.882260805,1.076654346,23.23998287,5.161456939,-0.921546907,-23.6970323,31.48128269,11.71937008,0.889257488,,10881.51486,20544.92265,1821.054132
2014,10020001,'' Red Rock '',1336.033722,503.6835304,195.1859711,2707.91649,2015.886212,2568.484978,9.549171525,19.05368576,97.57455687,452.8970561,1683.885218,556.7805716,976.5816253,114.5947319,-34.04335539,-683.8210974,0.936282452,1.06512518,3.33576945,3.133263621,-0.930817719,-18.69712273,36.53000262,13.77177865,5.336799451,,35517.46728,73147.201,20323.10563
2014,10020002,'' Beaverhead '',1262.137938,474.8056546,156.5717405,2209.341343,1646.288378,2096.474214,7.9426601,15.76521496,77.15025109,415.3054135,1529.401562,506.3565949,883.9734342,155.9844505,-15.78572533,-650.2514426,0.907448828,1.032178277,3.782157717,4.57853499,-0.463350645,-19.08651134,37.04691522,13.93673726,4.595773425,,33041.769,68137.27571,17642.48888
2014,10020003,'' Ruby '',817.4297812,305.5782554,54.01022728,784.9258828,584.886696,744.8269044,3.417024396,6.18079629,27.40963008,256.6207315,891.3018069,294.9722826,516.3643691,186.1657302,16.7867691,-434.9445117,0.827219175,0.94615467,6.341995501,8.843493467,0.797427554,-20.66131583,38.83064258,14.51598692,2.565666042,,20416.73118,42102.30514,8513.725549
2014,10020004,'' Big Hole '',1308.049379,491.8531935,156.8275514,2665.438352,1992.903171,2529.208802,9.807287097,19.2998589,93.24825931,450.455151,1629.461753,539.5233833,952.6914447,138.8500645,-28.37033089,-702.6156341,0.921478744,1.055502615,3.809610542,3.759222738,-0.76809754,-19.0225959,35.41409208,13.31641952,4.245944712,,35664.42996,73871.68794,18137.55362
2014,10020005,'' Jefferson '',1193.931941,443.8641269,59.9543145,1229.084597,931.2780299,1166.295182,9.429549646,16.11468211,42.91966271,466.7040344,1600.998973,539.1146057,968.7449454,69.06655143,-79.13579674,-865.8709682,0.958644406,1.172042266,9.416812411,1.804004672,-2.067011369,-22.61637855,31.18526631,11.59364326,1.565994845,,39768.65924,76570.25783,8540.147695
2014,10020006,'' Boulder '',121.8463937,45.35910252,3.441057391,335.5466419,254.9263837,318.4047972,2.481483909,4.894575995,11.71729654,103.3282546,334.6027539,109.9184001,198.1439746,-106.9466217,-59.66472156,-182.9856207,1.469772638,2.18727073,13.07160234,-12.61693044,-7.03889127,-21.58756221,14.3747175,5.351198873,0.405955617,,8587.027846,16952.8749,590.1232706
2014,10020007,'' Madison '',2171.906734,678.5488463,106.3958805,975.4478111,725.8023955,925.6660549,10.33595188,14.51833656,36.30340781,476.4530005,1689.872208,573.2574413,1053.234554,968.823479,119.8097415,-910.5352657,0.635601967,0.827131129,7.380797523,26.67668014,3.298976771,-25.07170663,59.8037336,18.68393048,2.929624369,,38283.80546,72634.48629,13668.45307
2014,10020008,'' Gallatin '',3642.07409,1320.54116,179.2290079,864.984006,644.5402851,820.8092223,29.19408913,33.03429765,30.38902604,870.3876481,3488.226312,1219.916282,2194.38275,1053.429515,133.6591753,-1984.764716,0.768051663,0.901254729,10.46848264,14.81041295,1.879145735,-27.90427326,51.20477496,18.56579829,2.519822714,,82178.45948,142255.2523,21763.61231
2014,10030010,NULL,527.8735186,175.5738484,210.7704986,41.87017098,30.67009151,34.59906945,2.57011886,5.219050776,9.424786519,209.1350032,727.641425,257.9910054,393.0162251,11.93721557,-77.19810626,-172.82094,0.983859437,1.426997446,1.784853045,1.320687818,-8.540902852,-19.12024699,58.40190464,19.42481824,23.31884084,,7625.564815,18077.27066,9231.36769
2014,10030101,'' Upper Missouri '',4067.482728,1509.858278,133.2888073,2147.485764,1692.341695,2037.778609,26.32119789,40.76939367,74.99025282,1360.790108,4537.833679,1598.792398,3001.240765,916.7603546,-48.16472635,-2792.961705,0.831928765,1.031061439,14.40970956,8.212546146,-0.431470488,-25.01998125,36.4374282,13.52565119,1.194031216,,129716.6172,223258.497,11049.96233
2014,10030102,'' Upper Missouri-Dearborn '',7111.280721,2647.278278,200.8934657,1938.728387,1444.641418,1839.685879,31.57643355,52.79972354,67.70044035,2800.899753,8055.276846,2692.989383,5227.329525,1888.480062,7.088617842,-4958.735618,0.810083847,0.997374662,19.46183218,8.219166459,0.030851546,-21.58173353,30.95018114,11.52165769,0.874341683,,243554.2274,459530.7982,3558.442918
2014,10030103,'' Smith '',2160.861361,804.4122522,61.04232299,2242.018787,1670.686876,2127.482287,27.49217186,45.27343234,78.29134816,793.2357109,2416.623197,807.6413165,1554.745202,564.966047,42.04436803,-1415.411531,0.810515131,0.95051774,11.15843134,8.682241705,0.646126201,-21.75165232,33.2075188,12.36198466,0.93808151,,69040.39734,130142.8977,7070.04392
2014,10030104,'' Sun '',4633.939795,1725.052098,130.8993725,1551.220406,1155.674447,1471.974257,39.43377766,63.21480489,54.16865264,1479.409271,4360.593146,1457.901925,2817.891453,1792.189697,330.3649783,-2632.823427,0.708718844,0.815259692,15.22624695,14.76758948,2.722197536,-21.69438627,38.18352526,14.21437768,1.078606913,,129106.8645,242719.3279,5850.176684
2014,10030105,'' Belt '',1429.832042,532.2758942,40.39244439,611.0111124,455.2942877,579.7968004,9.629880438,16.15183076,21.33652225,590.0354827,1689.83197,564.4627976,1097.012102,339.6654352,-16.03507266,-1035.283135,0.832635689,1.02923826,17.77143149,7.01754183,-0.331287147,-21.38911397,29.54055704,10.9969045,0.834514315,,51513.31111,96804.67703,138.2791254
2014,10030201,'' Two Medicine '',5093.606377,1896.169498,143.8868076,715.8916627,533.4380948,679.3193884,30.59266959,52.3017348,24.9989535,1790.687219,5375.721076,1797.371766,3464.65292,1539.165189,151.0994668,-3295.767159,0.777412798,0.922452298,20.51477221,10.47799141,1.028621831,-22.43620128,34.67513705,12.9083271,0.979521071,,156058.2459,293790.1222,11456.09702
2014,10030202,'' Cut Bank '',4317.386516,1607.210286,121.9471656,691.403545,514.9909757,656.0822787,22.75945864,41.45085085,24.14382786,1669.563832,5303.930102,1775.206576,3392.354011,705.7797045,-126.5454393,-3246.263017,0.882560102,1.076756488,23.22082922,5.136009352,-0.920880206,-23.62328799,31.41793024,11.69578412,0.88741824,,145375.0949,274835.8331,24276.25801
2014,10030203,'' Marias '',18341.83849,6828.017698,518.1582123,2553.248954,1906.133845,2422.812849,98.79122456,171.7886098,89.15951284,6543.438001,22953.49217,7909.036795,13248.56528,2030.575542,-909.230487,-12641.24756,0.918725183,1.129893664,21.81488327,2.914402349,-1.304981476,-18.14346761,26.32529353,9.799975628,0.743691372,,725860.5095,1393476.465,7898.13064
2014,10030204,'' Willow '',3782.166957,1407.966978,106.8490295,621.7569502,423.3045668,589.993673,23.43012602,38.2139112,21.71176716,694.2920182,5194.39253,1917.639953,2095.531904,-694.5034286,-471.4590632,-1966.971107,1.154337899,1.32600283,16.29992936,-3.825816139,-2.597130005,-10.83546819,20.8348509,7.756078036,0.588600034,,181993.3751,363061.5813,1159.078746
2014,10030205,'' Teton '',9895.380043,3683.699983,279.5075863,1978.582577,1474.333667,1877.504065,72.75772336,117.0443809,69.09214958,3317.193062,9595.820113,3207.799696,6210.459763,3689.510715,592.9446684,-5861.860027,0.722286877,0.843992489,17.81544598,13.55851969,2.179002198,-21.54164894,36.36436251,13.53716593,1.027157638,,288984.6343,544235.0346,5598.757734
2014,10040101,'' Bullwhacker-Dog '',6015.244383,2239.262717,169.9340441,1165.01339,936.455483,1105.497137,6.992027037,14.22093812,40.68229466,2843.552554,8262.542773,2763.641968,5345.892552,603.2461903,-510.1583129,-5135.276213,0.93195798,1.226386516,25.38213598,2.586109656,-2.187042969,-22.01487156,25.78728524,9.599694169,0.728505342,,247643.5347,466527.9285,7221.760942
2014,10040102,'' Arrow '',4529.143638,1686.039975,127.9448028,1221.261585,910.0217851,1158.871819,10.14923624,17.19551809,42.64648293,2177.057287,6292.77011,2102.909003,4071.930409,423.5800514,-399.6735095,-3901.339123,0.936933001,1.234655461,23.86951005,2.371805501,-2.237942569,-21.84526293,25.36060837,9.440857462,0.71641756,,189840.494,357179.4156,3536.705716
2014,10040103,'' Judith '',4633.9797,1725.066732,130.9108475,3457.560232,2576.39737,3280.926187,28.81865552,47.44211139,120.7380837,2544.125079,7796.380386,2605.28219,5002.054278,-589.4569516,-832.7733468,-4750.405346,1.081790372,1.469827471,19.87711315,-2.825996093,-3.992512461,-22.77456719,22.21639509,8.270378068,0.627617577,,224197.2627,417167.563,21701.76729
2014,10040104,'' Fort Peck Reservoir '',6721.052425,2502.207825,190.010536,3120.537068,2425.056642,2961.120298,16.69452236,33.21316794,108.969227,3570.826791,11870.7834,3963.942892,6985.538204,-1562.209665,-1428.521899,-6686.558441,1.151544695,1.563425917,23.3645854,-5.069120777,-4.635325332,-21.69681386,21.80874133,8.119264627,0.616553832,,311780.226,616363.166,70377.07141
2014,10040105,'' Big Dry '',1085.343278,404.0349123,30.6711844,953.9390471,710.8266776,905.2058074,3.013217696,6.334336382,33.31157371,863.3448702,2427.013736,793.9371687,1303.918074,-475.3123694,-383.5679201,-1239.935316,1.243537448,1.934689725,20.37921016,-6.711289119,-5.415880953,-17.50756961,15.32476957,5.70486965,0.433069281,,65954.96869,141645.6246,8512.490866
2014,10040106,'' Little Dry '',863.639474,319.9089754,24.47127506,811.5444562,604.721498,770.0856327,4.007361502,7.563697894,28.33915128,636.2306456,1974.792296,660.2246562,1068.27041,-470.9148145,-332.7519829,-1015.459984,1.313133763,2.016121375,20.22839966,-9.022746674,-6.375541297,-19.4562539,16.54736685,6.129468759,0.468870609,,55116.77333,104383.9158,4927.561896
2014,10040201,'' Upper Musselshell '',3234.398078,1193.361519,90.77937798,3856.162671,2752.147612,3659.165492,61.82433005,98.0961043,134.6572901,2827.847151,6989.830148,2286.691477,4843.010736,-865.7605895,-995.2338537,-4617.574068,1.141370143,1.770628347,21.48279948,-5.327261358,-6.123945713,-28.41319436,19.90213473,7.343079347,0.558590306,,208207.8688,325030.2666,2846.860491
2014,10040202,'' Middle Musselshell '',1353.536442,493.9412083,37.68901915,1519.078748,1138.883057,1441.474597,15.88687611,26.69877761,53.0462652,862.3854046,2755.49703,934.9749482,1707.231663,-523.688307,-414.3349623,-1616.496378,1.234647486,1.795818557,18.81552116,-7.401779268,-5.856185623,-22.84746331,19.13080327,6.981335551,0.532694347,,82068.74277,141503.357,2260.192355
2014,10040203,'' Flatwillow '',587.1037714,218.5579673,16.59070143,610.7836958,467.9832766,579.5810015,5.116507403,8.903578814,21.32858086,446.4395585,1413.163744,472.7621191,902.7741351,-374.5039066,-245.3005731,-864.8548528,1.36056454,2.078426562,23.80778539,-10.22596989,-6.698024321,-23.61518673,16.03108909,5.967807421,0.453015337,,39159.44021,73245.65015,6169.175999
2014,10040204,'' Box Elder '',1472.563324,548.1832386,41.6102641,1340.23667,1014.718937,1271.768905,10.05823854,17.30472755,46.8010957,950.0237179,3046.062981,1019.586921,1943.729837,-613.4177001,-454.098955,-1855.318478,1.252160767,1.80302143,21.98506891,-7.871072589,-5.826773236,-23.80652924,18.89520438,7.034016238,0.533922332,,83632.23607,155866.3557,14639.25067
2014,10040205,'' Lower Musselshell '',1349.74845,502.4636051,38.14225628,1328.222722,1008.790987,1260.368704,9.047848057,16.14744135,46.38156833,1024.25787,3126.28293,1039.211232,1904.790116,-743.2287618,-520.6001859,-1820.266292,1.311880767,2.003835513,22.53554102,-8.845538426,-6.195924035,-21.6639025,16.06403357,5.980071486,0.453950131,,86201.63164,168046.0196,12813.91631
2014,10050001,'' Milk Headwaters '',1668.013379,620.9423803,47.11400749,267.1713255,199.0824322,253.5225243,8.78777252,16.01470945,9.329628896,646.4190886,2049.244969,685.6204929,1312.440273,273.9752712,-48.66340309,-1255.996637,0.8820709,1.076399814,23.25222749,5.166651074,-0.917698969,-23.68570106,31.45555099,11.709789,0.888480323,,56112.38872,106055.2638,9409.896983
2014,10050002,'' Upper Milk '',4698.996886,1749.27033,132.7414443,569.8042072,413.5474882,540.6950043,21.23615171,36.97193594,19.89757616,2031.629678,6861.00956,2353.882798,4046.125545,-109.1468448,-567.640532,-3893.486525,1.016165442,1.317784739,26.50780601,-0.527953216,-2.745728882,-18.83314845,22.72947533,8.461379688,0.64208244,,215628.9788,413471.6545,2108.969188
2014,10050003,'' Wild Horse Lake '',376.0237337,139.9803355,10.62207221,37.14453022,27.67820762,35.24695267,1.399744745,2.498656171,1.297087859,199.8594879,569.3582019,190.5539975,370.3416101,7.924764508,-48.07500582,-358.42245,0.986272305,1.337418206,31.07111642,0.48336421,-2.932293723,-21.86166975,22.93524495,8.537980435,0.647884179,,17361.25168,32790.03426,0
2014,10050004,'' Middle Milk '',7200.588119,2680.52426,203.4164835,2311.35383,2114.177013,2193.275258,24.46868784,52.95456091,80.71252948,4226.601823,12146.37312,4066.670242,7866.794553,-694.7144881,-1333.191421,-7582.66554,1.060664967,1.487726998,27.68740324,-1.993844352,-3.826285805,-21.7624004,20.66583063,7.69315776,0.58380934,,369552.8117,696859.2985,1525.456981
2014,10050005,'' Big Sandy '',3064.332391,1140.74256,86.56468245,269.6475048,200.9275546,255.8722047,6.184232897,11.25438729,9.416097136,1501.717444,4273.607311,1429.689353,2776.94388,298.626757,-277.6924058,-2680.9631,0.934686905,1.241053074,28.93229136,2.424118287,-2.254182598,-21.7628579,24.87487813,9.26003727,0.702693328,,130386.6204,246379.6908,0
2014,10050006,'' Sage '',4765.454739,1774.010239,134.6212033,583.151671,464.2469631,553.3605953,21.97533479,41.90999488,20.36366991,2560.900667,7299.647703,2443.533214,4746.931998,48.68303832,-627.6129798,-4591.947125,0.993374953,1.345617042,30.62835682,0.231738212,-2.98752738,-21.85832384,22.68424486,8.444541988,0.640816146,,222613.972,420155.4664,0
2014,10050007,'' Lodge '',922.2917088,343.3365802,26.05355633,140.2785526,128.5251204,133.1122369,3.278514582,6.368385266,4.898530318,501.1453154,1429.6883,478.4262083,929.2697381,-2.972761186,-128.7212429,-898.3176515,1.00208364,1.368085259,30.02284624,-0.072311784,-3.131116856,-21.85138581,22.43454966,8.35158929,0.633747216,,43592.30818,82220.65723,0
2014,10050008,'' Battle '',868.8401099,323.4384405,24.54487082,349.9826671,389.7008071,332.103339,2.403152141,7.06166336,12.22140287,520.5666335,1493.887835,499.6290224,968.066705,-102.0779389,-169.1289185,-931.3004313,1.073341869,1.511736355,26.33029153,-2.390383525,-3.960532361,-21.80848508,20.34583679,7.57403537,0.574773114,,45538.09632,85407.16401,0
2014,10050009,'' Peoples '',1012.030276,376.7430746,28.5904246,452.0908591,475.3583968,428.9951987,2.915887878,8.254883936,15.78702331,622.8088638,1785.943812,597.3792549,1157.170552,-148.1887838,-212.3812964,-1112.793104,1.090482875,1.551642656,26.07564442,-2.900499403,-4.1569396,-21.78070197,19.80847091,7.37399306,0.559600446,,54449.44145,102181.5647,0
2014,10050010,'' Cottonwood '',1244.219721,463.1789921,35.15059541,618.6531212,590.773478,587.048407,3.934133282,10.05588819,21.60338138,793.6811703,2271.93984,760.1282798,1472.128843,-230.1048156,-286.8933995,-1415.374866,1.112695107,1.606238913,25.93877868,-3.534209308,-4.406432434,-21.73892369,19.11012991,7.114025409,0.539882493,,69285.93716,130215.7261,0
2014,10050011,'' Whitewater '',651.4600625,242.5155383,18.40561079,427.7243352,319.8186593,405.8734709,2.63680385,5.111679722,14.93614373,461.7858051,1315.517377,440.4367054,852.5092554,-199.6347058,-192.8094874,-819.1675009,1.178902954,1.778628008,25.56881806,-5.269982919,-5.089809916,-21.62449019,17.19732742,6.401956707,0.485873707,,40149.74463,75762.94228,0
2014,10050012,'' Lower Milk '',3321.975199,1236.653863,93.85600222,825.3040813,614.9744682,783.1423292,2.517362317,5.322683354,28.81963771,773.1099924,4731.051667,1660.210328,2521.577656,-633.4491132,-418.2337814,-2398.902016,1.154590179,1.336748534,20.55483597,-5.156355096,-3.404475348,-19.52736278,27.04129406,10.06651729,0.76399961,,114481.1063,245696.4664,53017.19229
2014,10050013,'' Frenchman '',353.0254976,131.4189057,9.974003842,202.6233769,150.9845962,192.2720933,1.1919974,2.311560847,7.075613035,215.6937323,670.1737248,226.0580614,422.2986047,-100.2624975,-92.3275948,-405.2489878,1.175926518,1.690400603,24.76880318,-5.275795869,-4.858262612,-21.32413403,18.5761427,6.915240863,0.524830416,,19794.46731,38008.48252,1168.97984
2014,10050014,'' Beaver '',2542.165532,946.3583078,71.82355,1384.888378,1037.691145,1314.139521,8.008779444,15.66681209,48.36033437,1473.376549,4720.028187,1596.015856,2946.28891,-696.4773266,-633.9907363,-2826.105025,1.173100167,1.659016821,24.51484178,-5.230977508,-4.761664386,-21.22580486,19.09324283,7.10773895,0.539439491,,137874.0171,266289.5513,10955.21692
