HUC_CODE,Tons_N_Farm_Fert,Tons_P2O5_Farm_Fert,Tons_K2O_Farm_Fert,P_Fert,K_Fert,N_Fert
05030105,1573.661136,839.7423131,1323.508318,332664.3940441751,1000555.5239693054,1427601.4629299329
05030106,317.0042755,195.1401024,260.68276000000003,77304.86234398407,197072.86457837335,287581.46026861237
05030201,152.0070259,99.1433809,142.1618872,39275.706625803636,107472.58600596213,137898.46338968634
05030202,501.3312025,320.5484751,426.8503006,126985.46038161508,322693.4204831257,454800.04667372204
05030203,100.562814,82.05440127,86.45746149,32505.89764421166,65360.745758594465,91229.0563060272
05030204,5562.579325,1542.632674,2442.609259,611114.8095354389,1846581.6600867193,5046287.412434259
05040001,7398.8642549999995,4220.565249,7775.711184000001,1671979.3193454214,5878339.162762337,6712137.189399324
05040002,6783.734829000001,3704.3588799999998,6624.597741,1467483.8732231546,5008111.980624614,6154101.1240994
05040003,8664.594506,4137.563776,7673.500669,1639098.2386977314,5801069.30808886,7860388.434006708
05040004,3305.309153,1435.5911720000001,2446.0886100000002,568710.2577522208,1849212.0053709403,2998526.2229024745
05040005,859.5702305,381.7676052,661.0234727000001,151237.453523948,499725.37239721254,779789.0476420964
05040006,4394.0543259999995,1976.3902480000002,3587.0648170000004,782948.1187134631,2711775.565497652,3986219.2949214443
05050001,4342.999399,3717.395328,4281.4350810000005,1472648.2694989583,3236710.689724975,3939903.0411819355
05050002,678.911824,597.2397434999999,767.1305298,236596.86343192082,579940.9635420893,615898.4872730753
05050003,291.3643213,294.40637180000004,279.8973319,116629.25131882475,211598.83755019592,264321.2835456762
05050004,58.60384137,43.13339938,55.62456576,17087.32065059625,42051.46713672704,53164.514112475175
05050005,132.0377554,165.1907986,133.36835870000002,65440.42864182588,100824.78984465648,119782.64472499791
05050006,15.90190237,10.93307401,15.11197587,4331.143475610065,11424.46233935898,14425.964121147976
05050007,26.11817596,28.17390065,25.2803365,11161.1067364149,19111.614176404335,23694.012234637405
05050008,143.5725085,97.28571851,109.2050912,38539.79261543696,82557.66568271148,130246.7974090708
05050009,15.12457328,12.14828921,13.20124396,4812.551666950222,9979.973218003173,13720.782986102146
05060001,47870.200280000005,15690.4323,27576.50993,6215773.662877311,20847492.204620887,43427118.06697175
05060002,13982.75998,5214.2397789999995,9101.100871999999,2065624.048499633,6880316.978620955,12684947.315904304
05060003,10429.26621,4756.297662,7810.166770999999,1884210.0188829424,5904387.1500969,9461271.780865608
05070101,6.790498217000001,6.57911264,6.5541886179999995,2606.3192072034376,4954.883575485505,6160.236766889502
05070102,84.34509651,38.13037372,39.84574713,15105.369195241683,30122.880117483022,76516.58950840506
05070201,29.09768108,25.40956826,22.40422818,10066.014890844737,16937.312717189718,26396.973991023588
05070202,81.69291290000001,39.19314,36.81265034,15526.384660380785,27829.897363469023,74110.56885060393
05070203,143.87944099999999,192.2961995,116.54202179999999,76178.24859570638,88104.2922818572,130525.24190769679
05070204,26.56979034,20.02642092,18.72388855,7933.478016168566,14155.022574545035,24103.709935634834
05080001,37884.497189999995,11983.78362,24213.31949,4747382.684084269,18304962.83239313,34368240.00641071
05080002,16677.77105,6421.83008,13153.425940000001,2544011.6317723943,9943823.400578095,15129820.39444004
05080003,19378.79618,8481.483524,15863.704319999999,3359944.512848574,11992759.52566528,17580149.336794063
05090101,883.4227078,307.87976180000004,459.92298700000003,121966.74241597408,347695.95248083136,801427.6524910014
05090102,15.73754578,7.622742468999999,8.042782582000001,3019.7537564154018,6080.241756745962,14276.862320920145
05090103,339.1690822,262.7964912,585.8037717,104106.97917466103,442860.23122409184,307689.03600179055
05090104,222.38628880000002,177.83090009999998,213.8134977,70447.81202665436,161640.29595689583,201745.46092777024
05090201,5448.287726,3771.8859090000005,5554.66944,1494234.744095626,4199259.73749376,4942603.811053765
05090202,11348.58927,5355.065536,9364.142339,2121412.2520799357,7079172.995814373,10295267.687187096
05090203,5689.367134,2598.210843,4727.518947,1029282.700421304,3573944.442025338,5161307.385584363
05100101,5100.574879,3038.760771,3983.276722,1203806.80449235,3011306.7469935217,4627164.001490639
05100102,2827.8676800000003,1165.617332,2347.4639469999997,461759.96777596226,1774653.009388671,2565398.5757072642
05100201,73.48171913,75.47813895,66.39679401,29900.707592894312,50195.13524550253,66661.49867260522
05100202,10.01630494,9.152960533,9.762265107000001,3625.9505111517456,7380.148765533981,9086.639593732913
05100203,75.09403597,54.79404129,70.03470756,21706.69056282113,52945.35180906425,68124.16800263725
05100204,305.32363030000005,192.1460653,258.1626186,76118.77284714735,195167.6696017644,276984.95648897946
05100205,9065.473632,3150.049512,8133.8949760000005,1247893.9024165142,6149121.572519638,8224059.883751193
05110001,16830.87323,9550.952691,14039.26769,3783615.330477859,10613508.542915927,15268712.364982905
05110002,19492.85585,10988.31611,13900.86568,4353027.664885208,10508878.376448054,17683622.53571108
05110003,7202.153198,3882.0679229999996,4518.054150999999,1537883.4114904671,3415591.709470087,6533683.908496991
05110004,5700.018425,3396.4980600000004,4806.0390689999995,1345524.6346120036,3633304.659669126,5170970.07487994
05110005,18497.8887,8901.649323,11874.9383,3526393.4326444934,8977302.938914867,16781003.46073176
05110006,8130.916316,3431.702271,3854.774215,1359470.802784577,2914160.4793999433,7376243.691947197
05120101,34499.83948,12893.55299,22191.12973,5107788.33647273,16776212.988236755,31297729.978695907
05120102,12799.394690000001,5272.336104999999,9459.387896,2088638.9410249796,7151177.430462651,11611416.311968714
05120103,14781.26325,7018.614843,12325.40995,2780428.2544209547,9317853.800340634,13409337.3451986
05120104,18255.62585,6619.562253,11686.24217,2622343.34435605,8834651.054785848,16561226.28560708
05120105,17735.69438,6739.506429000001,11446.35133,2669859.2977690306,8653296.618363155,16089552.358981427
05120106,54773.62585,17318.006690000002,35172.21746,6860538.181426338,26589750.885005508,49689800.81200708
05120107,20422.32683,8121.3872280000005,13721.8946,3217292.160766696,10373578.506935066,18526824.480808187
05120108,50288.34573,18594.65575,30372.01072,7366283.431280612,22960855.392184213,45620822.86340091
05120109,32941.33026,12046.29295,20161.668999999998,4772145.790649415,15241966.382859332,29883874.10365205
05120110,15421.306180000001,7140.236940000001,11414.6249,2828608.917190617,8629311.839151269,13989974.562642066
05120111,32676.76348,12551.019390000001,22439.56947,4972093.456381341,16964030.28477338,29643863.142251104
05120112,40535.12331,16186.006290000001,27487.406010000002,6412095.580346023,20780130.76975054,36772847.73295769
05120113,45629.75626,18480.08239,31392.917989999998,7320895.1296749655,23732648.356812127,41394621.30677685
05120114,54650.842079999995,25428.20022,37997.98087,10073395.952375833,28725992.229962315,49578413.242176384
05120115,23684.414819999998,17122.48522,14869.582530000001,6783082.240091115,11241216.044634622,21486141.12159873
05120201,33825.8155,15963.105019999999,27216.02865,6323793.115697684,20574972.923037104,30686265.6692044
05120202,24868.55308,8238.880075,15278.89397,3263837.018804742,11550650.308663046,22560373.352169186
05120203,11013.48089,5960.043359,9678.961163,2361074.560098578,7317172.039053269,9991262.458498472
05120204,21521.77839,9335.219042,16461.31526,3698152.322957625,12444545.826566707,19524230.224376474
05120205,13148.98403,5525.695289,9598.87961,2189007.325594938,7256631.399351607,11928558.447458744
05120206,25468.10825,10490.69569,18567.34232,4155895.053010267,14036675.607583947,23104280.6891546
05120207,12711.49573,6273.268522,10786.95478,2485158.886234439,8154801.178919454,11531675.711520905
05120208,12876.539690000001,5193.975821,9139.477167000001,2057596.470034376,6909328.971541219,11681401.083364714
05120209,11191.92365,3570.019089,6706.630281000001,1414265.0887557412,5070127.541785775,10153143.018040521
05130101,601.5799737000001,545.1231415,621.1086429,215950.84196377694,469550.2666562566,545744.2081250398
05130102,547.9811955,387.8474874,527.8818805,153646.00230893953,399072.01515418035,497120.2112434284
05130103,4663.950977,2598.607563,4143.135507,1029439.8612745163,3132157.963575578,4231065.43427955
05130104,765.210983,497.83217649999995,649.9935454,197216.49933262757,491386.887070825,694187.7725706585
05130105,1633.296194,992.5379671000001,1405.781524,393194.479116166,1062753.0255780292,1481701.4810946512
05130106,1372.302943,751.231683,1076.3319789999998,297600.85768385086,813693.3425855993,1244932.3708848665
05130107,1228.992172,993.1134453,1456.572318,393422.4551317867,1101150.2224919721,1114923.0177573857
05130108,2757.5419850000003,1605.359577,2656.770488,635964.1077680478,2008484.8365018188,2501600.1741538285
05130201,5598.5964619999995,4185.04569,4776.2547939999995,1657908.2258836296,3610788.1250366094,5078961.611660177
05130202,7587.745024,6643.31919,6665.269503,2631754.668435071,5038859.317520962,6883486.952048436
05130203,8023.625067,5525.374834,6860.190406999999,2188880.37716477,5186217.051946844,7278910.701681381
05130204,6961.647835,5401.581354,5869.934544,2139839.5197869954,4437596.162759776,6315501.098864908
05130205,46759.00306,16250.199059999999,17884.29964,6437525.582622833,13520303.993377896,42419056.83918549
05130206,57390.32655,20863.10769,22093.46559,8264931.955079089,16702380.135475863,52063631.91319644
05140101,3987.5565130000005,2117.274043,3051.5251719999997,838759.3140804132,2306914.377379821,3617450.6577346027
05140102,6729.651126000001,3394.309469,5444.42448,1344657.623044922,4115915.9441699204,6105037.210810086
05140103,8288.788289,3706.394137,6485.519162,1468290.1414390905,4902970.336562614,7519462.746198807
05140104,9665.749177,5660.69338,7390.953926,2242486.8959810585,5587467.549306272,8768620.733986909
05140201,15485.91855,6988.4741,11198.01305,2768487.9819710394,8465556.024301367,14048589.922598042
05140202,19726.69256,9092.282348,12666.92448,3601912.813717865,9576034.459169919,17895755.644705087
05140203,5848.921742,3012.412895,4136.62607,1193369.0784576403,3127236.911656447,5306052.900731922
05140204,8512.803390000001,4067.547903,5512.632686,1611361.4108617792,4167480.4839353114,7722685.8407964725
05140205,8875.463614,4014.848314,4961.276260000001,1590484.438762632,3750662.0097273737,8051685.683573867
05140206,7631.453262000001,4579.58008,7482.544729000001,1814203.2484536173,5656709.036224101,6923138.401196819
06010101,604.2911899000001,462.86409419999995,628.7374046,183363.87367860615,475317.51387047506,548203.7822511937
06010102,1460.5112960000001,1072.676993,1488.97786,424941.59972022113,1125648.4017737736,1324953.647959501
06010103,571.8242339999999,484.1837375,518.4124131,191809.66247475546,391913.21774636745,518750.25335644314
06010104,1610.249257,1173.417215,1361.188077,464849.8958542934,1029040.9444963579,1460793.6501616936
06010105,2373.723247,1913.062232,1746.5031620000002,757860.689224661,1320334.2680986149,2153405.649085046
06010106,620.7961832000001,561.8777126,486.72192479999995,222588.17481637053,367955.61000441917,563176.8612970555
06010107,1221.907521,878.2674483,847.1880289,347926.14822381915,640463.418800034,1108495.930056881
06010108,3338.298557,2492.359014,3412.3278520000003,987349.4382723963,2579676.633292542,3028453.708772334
06010201,6049.8496159999995,5124.9756210000005,1757.6009390000002,2030262.0016339568,1328724.0469387728,5488331.613921036
06010202,203.053246,190.27567580000002,139.5495561,75377.81698492919,105497.69678388939,184206.81836186082
06010203,95.69487558,99.04678376,68.5398065,39237.43961395582,51815.22554311767,86812.93656406719
06010204,3282.094912,2776.603817,957.3591995999999,1099953.1783425247,723751.4283477383,2977466.6163237374
06010205,1564.8376210000001,1197.290009,1519.374174,474307.11674963456,1148627.6301377963,1419596.904239361
06010206,906.9023912999999,778.5471451000001,872.8918512,308421.8935013601,659895.1828770848,822728.0644710122
06010207,804.4537852999999,673.637309,316.4732835,266861.80237454287,239249.79366440902,729788.2463266235
06010208,840.0321347000001,590.1029159,645.5570598999999,233769.60512670668,488032.9602283078,762064.3841113928
06020001,2176.4965190000003,790.979645,893.3873482000001,313347.03539449605,675389.5189994563,1974484.5592897115
06020002,4610.716493,1856.441343,3029.418272,735430.2919044482,2290201.841000555,4182771.9195589065
06020003,186.86414519999997,57.49995209,102.25123599999999,22778.6386623477,77300.63923367733,169520.31219043295
06020004,492.83912819999995,273.9388734,324.24390239999997,108521.04020856084,245124.28312496957,447096.1659482913
06030001,5280.759508,1788.575245,2602.662194,708545.0986551424,1967579.6516095425,4790624.758113079
06030002,10886.169240000001,5137.19323,6637.164425,2035102.0143750673,5017612.234550617,9875767.264755553
06030003,4267.701529999999,2072.1820989999997,3754.2139399999996,820896.1148667663,2838138.1852634265,3871593.9589527436
06030004,3255.796992,1388.0053890000002,2139.336151,549859.1228030076,1617311.0318980876,2953609.543028122
06030005,5844.847012,3055.747619,3767.093375,1210536.1539707384,2847874.8749839165,5302356.367611818
06030006,662.7418690000001,408.4350733,398.5087354,161801.78615050035,301267.556185085,601229.3498803913
06040001,4282.360326,2041.04133,3286.589167,808559.6815492506,2484619.7801225516,3884892.1958702453
06040002,3930.747961,1736.254929,3491.6557869999997,687818.3757702529,2639647.547332031,3565914.802850193
06040003,3893.395156,1462.977719,2904.781629,579559.4538932188,2195978.1176233664,3532028.9059168287
06040004,1462.367456,621.2156972999999,1037.6598960000001,246094.9511405943,784457.7376839842,1326637.528097869
06040005,7771.354795,3822.48642,5860.852332,1514280.165253457,4430730.125529128,7050054.945431116
06040006,6507.1924770000005,4147.170653,5999.1213689999995,1642904.008474967,4535259.766093325,5903226.105808751
07010101,717.8034518999999,257.33062689999997,475.73430149999996,101941.67392932362,359649.10596618097,651180.380951211
07010102,410.472438,88.99872129,201.3334753,35256.89396232507,152205.55710277954,372374.35657254246
07010103,252.32354229999999,74.70794628,171.701997,29595.595329446525,129804.53484003803,228904.08225671703
07010104,2333.117582,655.5093042999999,1647.933947,259680.38302163084,1245817.190102005,2116568.8070031535
07010105,158.8412165,49.87087034,105.8814648,19756.37359616543,80045.04622357921,144098.3372223092
07010106,4457.4584030000005,1251.368632,2672.089346,495730.3939507395,2020065.699110951,4043738.509833875
07010107,5515.907576,2033.5248399999998,3518.7558380000005,805582.0197687475,2660134.842620719,5003947.511152044
07010108,3565.405723,1591.9592289999998,2232.219936,630655.5523006634,1687529.996830144,3234481.8777386104
07010201,6636.976787,1923.332184,4056.4502700000003,761929.1365395648,3066625.02241658,6020964.459119237
07010202,11447.426159999999,4412.518058,6005.360928,1748021.5335996149,4539976.793662912,10384931.011474367
07010203,8587.785486,2263.33488,6323.770755,896621.3975745956,4780690.58968377,7790708.458559814
07010204,21451.12734,7403.330054000001,11091.0863,2932833.403655886,8384720.755706868,19460136.66571243
07010205,23063.09187,10149.29932,10292.69994,4020650.6872289674,7781150.780440761,20922486.385467578
07010206,7339.886657999999,2349.206393,948.0615078,930639.4461975661,716722.4911177013,6658633.609860398
07010207,6064.02366,1588.825591,2970.05017,629414.1598280423,2245320.3078845134,5501190.091192368
07020001,29881.065010000002,15183.161540000001,6710.058583,6014818.06333301,5072719.294672615,27107647.98488385
07020002,13717.285030000001,7662.094348999999,4995.729828,3035343.026016897,3776708.470723513,12444112.476483544
07020003,18826.92669,9768.268182,5015.219311,3869704.9856043807,3791442.273004727,17079501.723882314
07020004,40994.32676,21107.3881,14812.008419999998,8361703.778175058,11197690.746746678,37189430.122905254
07020005,30233.710430000003,16441.501819999998,12575.97564,6513310.279596653,9507278.288148561,27427562.549697466
07020006,15173.16414,7866.279086,6210.646984,3116230.92549218,4695170.451708869,13764863.875713073
07020007,31979.706489999997,14532.915869999999,13165.81756,5757222.872027413,9953191.308337575,29011503.636189353
07020008,34505.59208,17567.78394,15819.0328,6959487.580808783,11958988.422384536,31302948.64997639
07020009,40712.10268,14858.961330000002,18894.77428,5886385.966097723,14284210.021872455,36933400.727335274
07020010,22671.522680000002,10574.67862,10740.35627,4189164.9384056665,8119573.295607247,20567260.76815127
07020011,27195.134619999997,10096.29265,12599.13263,3999652.0648173443,9524784.679266687,24671012.761217773
07020012,26132.08066,12152.79954,16555.1973,4814338.436740171,12515519.4596342,23706626.36712597
07030001,2158.474683,610.9985214,1820.3454190000002,242047.41110766577,1376158.0790553596,1958135.4236024183
07030002,550.9574125,156.6176997,502.04288679999996,62044.19064576617,379538.0632109005,499820.19006732997
07030003,536.6932607,158.0815807,474.9012403,62624.10793494033,359019.3222510895,486879.96836947737
07030004,1543.149367,486.4931248,1268.041717,192724.52756465634,958623.4761902514,1399921.6498720217
07030005,30189.83655,8862.689977,14126.04454,3510959.6656099344,10679110.742342494,27387760.83264444
07040001,22190.03876,6809.707520999999,11422.66757,2697669.500216978,8635391.995797448,20130465.874482848
07040002,32878.21727,11134.348090000001,19650.72996,4410878.31666246,14855702.940513842,29826618.958441496
07040003,11971.37965,3379.435403,10029.73917,1338765.253355229,7582355.769157181,10860253.65350932
07040004,28170.9257,8814.170631,17914.969390000002,3491738.699148301,13543489.935894394,25556235.59696936
07040005,6409.087596,1800.670959,5825.540015,713336.8226228049,4404034.461166476,5814226.848959741
07040006,3998.283788,1117.9699369999998,3585.9563409999996,442884.4251979727,2710937.5716823475,3627182.278560023
07040007,11962.2751,3397.570161,10902.5678,1345949.3480317697,8242203.157607868,10851994.144138481
07040008,24646.8232,7778.795331,16266.97265,3081574.1862856634,12297625.275079768,22359223.37532736
07050001,1389.455539,395.5029434,1267.511078,156678.71554923157,958222.3198276787,1260492.9452566074
07050002,272.34378119999997,77.55373526,248.27185580000003,30722.95624938692,187690.3782079599,247066.13867916574
07050003,206.2737972,58.72310890000001,188.37731580000002,23263.192926997694,142410.86463213325,187128.45345812256
07050004,1274.178565,362.6978166,1162.934419,143682.94594441383,879163.6902613593,1155915.426653812
07050005,16315.28058,4674.287291,13936.937240000001,1851721.5638551863,10536148.01890163,14800974.549911184
07050006,5091.0190219999995,1449.104332,4646.051067,574063.503757447,3512355.7566718184,4618495.073269266
07050007,14589.34098,4168.320289,12810.66121,1651282.4487827106,9684697.606384674,13235228.379073104
07060001,12932.6132,4037.2240049999996,8412.418664,1599348.581454639,6359681.952680924,11732270.119319359
07060002,20341.39023,6794.170545999999,10966.95091,2691514.5187506117,8290875.973248473,18453400.027524505
07060003,15048.50166,4670.080804,10675.04162,1850055.1616421745,8070196.247526147,13651771.96872677
07060004,42551.2003,14392.03893,21647.4075,5701414.392272605,16365165.869505003,38601802.13391544
07060005,22553.81866,6065.54998,11794.58465,2402871.067902316,8916556.597327769,20460481.470308367
07060006,51312.943119999996,17206.81401,25752.28665,6816489.1381218545,19468402.5117691,46550322.04172857
07070001,651.8187869,185.6450258,594.2618711,73543.38235867592,449254.44723456615,591320.0958301191
07070002,12883.904770000001,3667.305057,11753.62175,1452804.9802067834,8885589.163791167,11688082.571991498
07070003,26934.76135,7666.618798,24576.29186,3037135.389056712,18579365.34646311,24434806.088347483
07070004,6416.630840999999,1826.9562030000002,5835.041273,723749.7369551591,4411217.291865209,5821069.966166416
07070005,18258.093090000002,5236.158425,16329.1677,2074307.132555432,12344643.9450758,16563464.528233036
07070006,4931.856271,1416.100158,4338.410436,560988.881491353,3279783.336417144,4474105.04483588
07080101,15896.026909999999,4630.587832,7390.590459999999,1834409.9983647834,5587192.773614173,14420633.993142966
07080102,48913.47779,16590.993440000002,24626.27363,6572531.469723892,18617150.931480687,44373563.56622559
07080103,28595.84117,9460.985725,14175.979280000001,3747974.8658240093,10716860.773275789,25941712.452638216
07080104,46177.24425,15237.484540000001,24570.08901,6036338.150621395,18574676.07043254,41891294.0894874
07080105,45543.72346,15446.55906,22880.83919,6119163.140407986,17297624.603676926,41316573.65831541
07080106,18881.443880000003,6403.809681000001,9487.424929,2536872.840478624,7172373.0722749,17128958.889989026
07080107,28557.20825,9682.375274,14382.53846,3835678.4613400158,10873016.896939507,25906665.2548346
07080201,47700.90292,16424.91806,24940.60725,6506740.613658292,18854783.166641504,43273534.07529962
07080202,31889.978280000003,11026.23049,16427.42452,4368047.468045656,12418924.856409416,28930103.567946147
07080203,20470.109330000003,7029.072505,10426.98811,2784571.063158919,7882670.935977275,18570172.038514186
07080204,26651.18953,9039.487176999999,13387.91736,3580997.9767551566,10121095.943873439,24177554.043535147
07080205,68279.55747,23157.6194,34296.145469999996,9173904.07155682,25927451.557477377,61942176.68751045
07080206,26909.58142,9088.606819,13504.606469999999,3600456.7508179704,10209311.43297138,24411963.238586415
07080207,43709.492139999995,14825.61503,21956.41006,5873175.810422508,16598767.890832573,39652586.88512747
07080208,39645.32479,13446.06461,19914.40369,5326666.128388614,15055036.940526593,35965636.04055119
07080209,36146.30338,12240.12276,18167.83385,4848931.579915305,13734652.264704568,32791377.00252462
07090001,24750.9179,7046.475693,22584.204830000002,2791465.3459646576,17073372.78488549,22453656.50492792
07090002,24567.44935,7281.009951999999,21652.75622,2884376.2258092267,16369209.434074545,22287216.62508988
07090003,40750.65649,12349.21715,27856.34816,4892149.384445118,21059046.36188331,36968376.157749355
07090004,12856.5899,3987.685501,10703.42224,1579723.8749727446,8091651.636758293,11663302.93711352
07090005,49079.99485,14133.817180000002,23243.89223,5599119.699421339,17572088.10324509,44524625.311998285
07090006,34725.237960000006,11414.47843,19071.50189,4521852.109879416,14417813.856482727,31502208.053695016
07090007,29641.208939999997,9791.367444,14897.278709999999,3878855.771358799,11262154.00589634,26890054.20399211
07100001,20531.37242,10291.12902,10381.24763,4076836.6033986444,7848091.712476687,18625748.982563216
07100002,31558.62695,10799.27385,15681.43177,4278138.466269642,11854963.786650913,28629506.67791036
07100003,39763.01869,13679.8004,19487.44672,5419260.694285555,14732262.879328214,36072406.15768391
07100004,46013.64065,15605.9772,23112.3546,6182316.7270683665,17472647.3211084,41742875.39034212
07100005,27423.58082,9305.894089,13761.117069999998,3686535.2261793213,10403230.197437113,24878255.681475535
07100006,68134.40724,23108.39201,34225.365,9154402.61306264,25873942.41871,61810498.60513795
07100007,26461.34316,8974.599955,13294.45054,3555292.866924316,10050436.211866494,24005328.30233597
07100008,28823.48177,9776.091208,14489.41935,3872804.0817953004,10953817.495954901,26148224.544821095
07100009,22663.53943,7734.68374,11542.61016,3064099.3544694986,8726067.074564641,20560018.485096663
07110001,26120.45981,9927.960556,15598.41465,3932967.210219541,11792203.895481102,23696084.108642887
07110002,7883.221808,2997.503138,5041.202343,1187462.569758036,3811085.116078322,7151538.999246119
07110003,5938.163434,2431.562017,3938.016822,963264.6733972671,2977090.835885588,5387011.607240603
07110004,26114.487680000002,10405.41552,15661.8881,4122111.2652524435,11840189.019684069,23690666.283083268
07110005,7365.784479000001,4347.605371,6330.662988,1722306.3357945678,4785901.030530152,6682127.719424721
07110006,11192.16478,5786.293603,7846.99823,2292243.4956239453,5932231.266569087,10153361.767511344
07110007,7865.396136,3705.34452,4935.387543,1467874.3350686883,3731090.467599122,7135367.820557933
07110008,17127.63885,6712.864272,9459.213520000001,2659304.992149112,7151045.604415415,15537933.624609478
07110009,8631.776481,2659.679634,4179.59377,1053633.596870901,3159719.948598914,7830616.42056069
07120001,92635.00516,26233.00195,51063.10861,10392218.614589678,38603063.30978427,84037068.62907356
07120002,72415.57744,23157.54968,38515.86673,9173876.451939242,29117507.380234756,65694311.13679091
07120003,924.2640127999998,287.84247289999996,501.35804479999996,114028.95904335889,379020.3313335659,838478.2635991652
07120004,5474.232069,1619.9378689999999,3465.8419590000003,641739.306419734,2620132.6203391864,4966140.124669352
07120005,29819.095110000002,8807.20038,12800.54638,3488977.43025774,9677050.923025854,27051429.833546333
07120006,12774.752,3709.014222,9735.444917,1469328.0895992252,7359873.041616386,11589060.8381696
07120007,30134.495339999998,10415.8233,16074.60946,4126234.3132077903,12152201.140040172,27337556.128118828
07130001,45010.1188,16462.130709999998,23214.7774,6521482.426080875,17550077.660552934,40832495.62155424
07130002,35846.9678,12785.88332,18526.585740000002,5065134.93557971,14005864.149353962,32519824.314249437
07130003,32921.71303,12202.03056,17591.664090000002,4833841.3332609115,13299075.224294864,29866077.650777943
07130004,31252.354939999997,11845.80722,17142.89066,4692723.254897055,12959808.195678307,28351661.36577291
07130005,37428.36288,13911.548669999998,20932.81612,5511067.903006206,15824943.837715814,33954441.89362023
07130006,30523.76246,12873.44637,22257.85839,5099823.087545492,16826659.00996706,27690693.34252261
07130007,25521.66892,10526.55125,15384.449830000001,4170099.2534589525,11630449.201782154,23152870.11485642
07130008,25821.77938,9787.031289,12880.99351,3877138.001093977,9737867.934308873,23425125.762489423
07130009,49279.29151,19715.45264,28277.760980000003,7810287.755514354,21377629.11590759,44705424.21264105
07130010,30773.84518,11061.30735,16659.256540000002,4381943.186047284,12594186.926990496,27917564.584849264
07130011,48344.85171,16402.79857,25363.717380000002,6497977.965137876,19174649.065526523,43857714.62956601
07130012,22869.57099,7921.647277,13027.44571,3138165.065788554,9848583.942447674,20746927.18464895
07140101,7416.378188,2620.979925,4331.152072,1038302.6851812839,3274296.105172422,6728025.5632051425
07140102,2480.827894,1237.6808210000002,1733.6303699999999,490307.95985271654,1310602.6004019799,2250569.3568528113
07140103,2744.27185,1310.068928,1839.8021190000002,518984.5495344517,1390867.0978038262,2489561.7093878803
07140104,1221.705874,764.7797952000001,881.1236953,302967.9500229489,666118.3527466595,1108312.9989635153
07140105,12005.82236,5014.137384000001,7754.505612999999,1986353.3711251372,5862308.019690235,10891499.556492127
07140106,10224.5576,6556.566537,8582.393479999999,2597387.55570089,6488180.760562587,9275563.24144448
07140107,5086.410552,2380.964672,3605.6336490000003,943220.5064521335,2725813.3672844465,4614314.33933401
07140108,1516.804868,842.3063353,1685.114986,333680.13289426354,1273925.5846261776,1376022.3208156065
07140201,29160.092310000004,11668.35341,20235.225280000002,4622424.827327585,15297573.998826455,26453592.51022889
07140202,27472.64855,26167.38637,16903.06494,10366224.965323659,12778502.989150759,24922769.180302043
07140203,15863.908169999999,8455.279053,13235.67021,3349563.596786024,10005999.026937341,14391496.360419814
07140204,15692.23901,6506.97911,9863.388665,2577743.4683447722,7456596.894483577,14235760.707839048
08010100,14806.14205,7409.556895999999,10634.1045,2935300.170649074,8039248.303343,13431907.014400842
08010201,15062.58515,7674.8615549999995,11635.768909999999,3040400.761921556,8796493.909553807,13664548.29678572
08010202,32374.74813,17210.72119,18541.012769999998,6818036.969696905,14016770.801291578,29369879.407364424
08010203,22920.825630000003,8368.526977,12637.314629999999,3315196.7126307203,9553649.78762802,20793424.614986427
08010204,31396.234480000003,13510.6441,10957.76197,5352249.330012959,8283929.251001714,28482186.697491907
08010205,21273.37805,7724.561737999999,9568.787537,3060089.517631084,7233882.173329865,19298885.21161364
08010206,2753.095252,2519.604375,845.8379547000001,998142.7034993449,639442.7798057739,2497566.1655665697
08010207,1829.775134,912.948523,1488.84161,361665.07565417053,1125545.3984996066,1659944.1889827633
08010208,23898.69298,10710.77067,15944.35155,4243077.881270662,12053727.8100137,21680531.011322703
08010209,16568.78269,11708.378929999999,20339.94365,4638280.959797494,15376739.760113768,15030947.810871111
08010210,5381.184673,3641.81305,6119.566163,1442706.3071622883,4626314.5047232695,4881728.94133857
08010211,1883.696995,1535.208684,2663.3820379999997,608173.7916824468,2013483.0845555188,1708861.281669676
08020100,2307.7534570000003,570.8841132,1038.909092,226156.06552686437,785402.1140368348,2093558.858337854
08020201,22010.19791,5965.381904999999,11480.34475,2363189.4281270932,8678995.213299833,19967316.988943767
08020202,838.5595306,549.0820422,661.3382552,217519.16272349283,499963.3439799675,760728.460055455
08020203,68634.93423,24872.36374,43075.78295,9853201.015283473,32564746.283615965,62264569.08245571
08020204,66032.13317,21178.678,37825.84383,8389945.312530305,28595858.808124818,59903347.523399815
08020205,14588.565530000002,4821.686811,8205.026597,1910113.9673797695,6202896.176995105,13234524.902619945
08020301,7564.740503,2936.5928670000003,4626.512102000001,1163332.931323503,3497584.5466253753,6862617.600265954
08020302,29364.735839999998,9556.156561,17417.41099,3785676.846532521,13167342.087900795,26639242.010063227
08020303,18576.81968,7502.199675,11508.242240000001,2972000.660141895,8700085.36237163,16852608.446036864
08020304,17686.65044,5891.2172439999995,9623.339242,2333809.0555697344,7275122.571321602,16045060.442081314
08020401,7656.750604999999,2655.790846,3626.82245,1052093.0512970919,2741831.832448967,6946087.766246804
08020402,12363.1746,5219.534941,7717.863034999999,2067721.7299319198,5834606.694861556,11215684.07686608
