HUC_CODE,Tons_N_Exc,Tons_P2O5_Exc,Tons_K2O_Exc,P_Exc,K_Exc,N_Exc
10150005,1759.5662550000002,1386.40578,1606.297832,549225.4367895825,1214340.8145527947,1596251.761128924
10150006,4311.496279,3124.114023,3937.0881520000003,1237619.5437259611,2976388.7731287414,3911323.8895653593
10150007,7659.331604000001,5485.313261,6992.159415000001,2173009.962278442,5285983.950387411,6948429.20930842
10160001,1574.099921,1170.446636,1480.156682,463673.0992970885,1118979.7029406948,1427999.522012401
10160002,1107.278876,824.2207941,1041.1958,326515.5354809824,787130.8363198667,1004506.565668285
10160003,7739.700868000001,5681.821583,7140.976601,2250856.845593685,5398487.857985721,7021338.983996407
10160004,2783.745222,2051.104663,2580.213484,812546.2766300098,1950608.7111998694,2525371.3524710257
10160005,1819.0598760000003,1315.6891970000001,1661.6658029999999,521211.02228934754,1256198.299301162,1650223.469797085
10160006,10182.85256,7422.327751999999,9301.781707,2940359.352503305,7032029.147923713,9237729.063073087
10160007,1696.458213,1236.670421,1549.672243,489907.689319127,1171532.5865262554,1539001.1046687623
10160008,3713.648763,2707.145714,3392.325473,1072437.3114087107,2564555.088132009,3368965.7103324025
10160009,3750.4529880000005,2733.97496,3425.9452130000004,1083065.732442187,2589971.1857219688,3402353.9438281828
10160011,13250.40258,10567.521209999999,12103.9121,4186329.5263710073,9150404.231380066,12020563.814456785
10170101,13588.8849,9832.078922,12408.0303,3894983.6464798194,9380313.7384162,12327629.830229519
10170102,5430.937563,3929.12855,4961.025936999999,1556526.5055921571,3750472.768710131,4926864.006902643
10170103,1013.0459390000001,741.4452428999999,925.3921849,293723.9538826148,699584.770150058,919019.8775625273
10170201,3877.819529,2778.441218,3542.2913700000004,1100681.065791741,2677927.4066959806,3517898.933851959
10170202,5564.281271,3984.3256539999998,5056.673742,1578392.8696763576,3822781.2977512684,5047831.391975881
10170203,20687.55787,14585.498,17342.44774,5778053.31267703,13110670.820435293,18767438.04878438
10170204,17243.784340000002,12046.36433,13804.82795,4772174.067876936,10436275.069045968,15643299.047726035
10180001,1297.245941,894.6869242999999,1167.4926970000001,354430.732962319,882609.6906911714,1176841.7995368966
10180002,1864.7932879999998,1599.892681,1772.4932030000002,633798.3938141698,1339982.4098874289,1691712.1260156224
10180003,601.3791586,520.5852485,572.6796627,206230.14172201868,432938.5710588058,545562.0317187093
10180004,738.5805464,619.4292174999999,703.3334164,245387.23615366546,531711.153908459,670029.0452697747
10180005,535.1232249,434.70346910000006,509.58564759999996,172208.02605886015,385240.29483406374,485455.65575626143
10180006,656.2211569,503.04300369999993,624.9044474,199280.77148601908,472419.8467780663,595313.8589780951
10180007,1495.70022,1119.684744,1424.3212210000002,443563.746964494,1076768.8016738675,1356876.504940656
10180008,2233.936608,1660.00025,2127.326903,657610.0413957206,1608232.192527229,2026593.3349411585
10180009,14200.897130000001,9985.466084,13078.49814,3955748.0577818,9887178.932863561,12882838.022699624
10180010,1110.029913,825.2515137999999,1052.498592,326923.85567526205,795675.6039031679,1007002.2646189226
10180011,3054.474039,2269.727641,2908.705992,899153.8934738238,2198944.8863427686,2770972.4201754075
10180012,3164.2538670000004,2336.807225,2992.3207039999998,925727.5087555371,2262156.5494950823,2870563.0114836222
10180013,3380.737779,2369.35884,3088.862552,938622.8495168699,2335140.963719675,3066953.9258945594
10180014,4981.3383890000005,3704.645243,4547.434937,1467597.3160881686,3437803.211529465,4518994.470157288
10190001,320.3418143,231.1876086,288.3005582,91585.10238876387,217951.5701921295,290609.22473738267
10190002,234.1609117,161.4662408,210.7396492,63964.9429549781,159316.50542631015,212427.2198483822
10190003,10658.82983,7093.869509,9592.711455,2810240.433077844,7251968.352301571,9669528.407562584
10190004,104.4477407,68.01039859999999,94.00065997,26942.358013913217,71063.30826229372,94753.40275738135
10190005,1137.326199,691.3153159,1023.568462,273864.95484352764,773804.7920714812,1031765.0403745752
10190006,832.2915444,555.0523459,749.0440091,219884.30192350317,566267.7829888181,755042.2382482052
10190007,2849.2651960000003,1915.007848,2570.017993,758631.4461075591,1942901.0491467551,2584810.076980221
10190008,3528.8638909999995,2338.5442129999997,3184.505498,926415.6175378,2407445.8194183586,3201331.683184056
10190009,7492.235012,4982.0215450000005,6773.546697,1973630.6632735878,5120715.504673839,6796841.720914218
10190010,1319.7635779999998,883.2630634,1187.758074,349905.16398162284,897930.0590083961,1197269.4575552142
10190011,1759.3201219999999,1196.082024,1583.349256,473828.5728061289,1196991.9817787574,1596028.4730125454
10190012,15506.582190000001,10646.081040000001,13957.531680000002,4217451.0476227915,10551717.154678723,14067335.662718713
10190013,2492.7330190000002,1708.52309,2243.404666,676832.3920074375,1695985.5110368975,2261369.5052949116
10190014,5591.445335,3704.993284,5032.177317000001,1467735.1927278966,3804262.310739319,5072474.217942908
10190015,1533.386691,1122.7299480000001,1446.963266,444770.1062578124,1093885.9008946307,1391065.0985974967
10190016,2366.889452,1745.838118,2163.010977,691614.7615328413,1635208.900472958,2147206.13413473
10190017,2068.103253,1437.000902,1873.229009,569268.7230920042,1416137.4032365526,1876151.8359521546
10190018,2772.450909,1980.4269399999998,2527.482062,784547.2565408348,1910744.4240992153,2515125.323390983
10200101,20411.811830000002,13274.124909999999,18633.82468,5258552.118625925,14086935.429634057,18517285.432636186
10200102,3853.047401,2752.183304,3517.4246340000004,1090278.9782544016,2659128.4692586362,3495426.0358667043
10200103,6456.447838,4495.785618,5894.0538,1781008.024763409,4455830.0147852,5857191.340626463
10200201,5710.104564,2946.382296,5212.7213520000005,1167211.0191791707,3940751.314308208,5180120.066871428
10200202,1248.02739,842.2798549,1139.316969,333669.6426687709,861309.197215726,1132191.478191672
10200203,3025.159754,2174.698267,2761.6508010000002,861507.9530169178,2087773.0246458545,2744378.946400539
10210001,4071.050486,2944.982608,3716.438386,1166656.531983388,2809580.3449297776,3693195.120931813
10210002,3663.084797,2604.17444,3344.0088739999997,1031645.1827583021,2528028.3512982624,3323094.8489494855
10210003,8330.885086,5923.251823,7605.2166959999995,2346499.5722261528,5749447.489431184,7557652.320565893
10210004,6520.0548149999995,4693.03715,5952.12024,1859149.3311420614,4499727.507916961,5914894.623334812
10210005,3453.906364,2491.87018,3153.051095,987155.786405792,2383666.6891727964,3133331.354044067
10210006,5988.254394,4086.450739,5466.6427189999995,1618849.7800740467,4132712.651422892,5432453.364770011
10210007,4832.676576,3512.402008,4411.7224289999995,1391440.0494092046,3335206.2745065656,4384130.733063244
10210008,3110.203807,2221.496723,2839.2870239999997,880047.1879281269,2146465.0258416957,2821529.618612534
10210009,8544.918862,5503.631555,7800.606890999999,2180266.764845574,5897160.001908714,7751820.508839698
10210010,5560.623325,4026.464482,5076.2607960000005,1595086.190310163,3837588.862472584,5044512.95896546
10220001,13069.67099,9331.712216,11931.22687,3696763.0918469504,9019856.384846313,11856606.863128953
10220002,4422.686504,3075.330364,4037.444869,1218293.8695193306,3052257.1799956597,4012193.9715939397
10220003,19163.70603,13138.78978,17494.436130000002,5204939.030048622,13225572.118089022,17385022.822084345
10220004,7166.4475219999995,5006.186727,6542.208395000001,1983203.7138411137,4945826.678646998,6501292.261956066
10230001,5256.444165999999,3661.6751619999995,4485.649955,1450574.6941065227,3391094.5477472367,4768566.249443877
10230002,16160.0064,11277.7876,13279.635209999999,4467701.959977503,10039236.010047339,14660112.17398272
10230003,15201.833369999998,10739.74982,12393.33879,4254557.987994208,9369207.14294866,13790872.165396776
10230004,5386.872037,3793.292019,4426.715244,1502714.7867240661,3346540.652737576,4886888.431511438
10230005,4584.160514,3202.094741,3767.07644,1268511.6494301907,2847862.072338427,4158680.7390609877
10230006,2725.527011,1873.475638,2346.3064050000003,742178.437538822,1773777.92229887,2472556.676368633
10230007,6300.575143,4435.4465740000005,5177.556200999999,1757104.6782292032,3914166.905577454,5715786.000987426
10240001,1087.06835,776.036325,919.6758945,307427.2306933886,695263.327014003,986171.8836810801
10240002,6487.487845000001,4654.94455,5331.153335,1844058.9260274412,4030284.3933177567,5885350.3631687565
10240003,6268.427524000001,4582.820071,5151.138483,1815486.7727275637,3894195.4453938818,5686622.169674436
10240004,249.5439858,181.1621315,206.54202759999998,71767.48123685642,156143.15666658373,226382.51084917583
10240005,2921.495863,2166.626662,2478.850246,858310.382114034,1873979.3872062173,2650336.6401764825
10240006,1771.312568,1256.357462,1617.020974,497706.72178732645,1222447.3740783294,1606907.8377385663
10240007,2055.3335309999998,1431.996806,1886.4028030000002,567286.3476208511,1426096.6246324955,1864567.3382535286
10240008,2564.171684,1781.447382,2343.484743,705721.3916813072,1771644.781567922,2326177.576315203
10240009,4435.366077000001,3381.151587,3644.8032299999995,1339445.120621082,2755425.0743724196,4023696.68749003
10240010,3549.220883,2638.955709,2922.376279,1045423.8022174772,2209279.4501577993,3219799.2369001782
10240011,1512.549314,1090.781176,1333.844893,432113.5820931549,1008369.8437393554,1372161.7469112272
10240012,5673.055453,4181.600334000001,4675.580661,1656543.346148351,3534679.755694294,5146509.676518714
10240013,3466.795875,2636.680764,2852.839449,1044522.581464274,2156710.487477646,3145024.5225027
10250001,5385.987555,3718.2552549999996,4849.266686999999,1472988.9300681762,3665984.1913272976,4886086.042885164
10250002,9946.768031,6903.229464,8973.507176000001,2734718.2710274877,6783857.760631772,9023556.766849129
10250003,4906.460064,3425.6656810000004,4439.166699,1357079.4042291916,3355953.7949991464,4451065.991867827
10250004,5638.966563,4029.4715969999997,5150.20315,1596277.460624509,3893488.345493434,5115584.753661842
10250005,4461.511461,3163.232999,4039.465675,1253116.5482756398,3053784.883734783,4047415.382444993
10250006,2609.3237129999998,1882.1209670000003,2371.041921,745603.2895300008,1792477.659078334,2367138.8107131626
10250007,2344.40108,1701.660197,2140.190154,674113.653049522,1617956.647348716,2126805.024879584
10250008,2687.0340850000002,1924.95789,2452.977838,762573.1608943546,1854420.1744753853,2437636.4789939085
10250009,6021.127605,3906.744883,5496.698189,1547659.2032032218,4155434.206040273,5462275.442116404
10250010,1672.75063,1182.002467,1541.026743,468250.9483078173,1164996.698035922,1517493.945726424
10250011,1796.0762710000001,1309.109789,1647.3444359999999,518604.58607511234,1245371.527253144,1629373.092691881
10250012,955.5451055999999,631.4449415,874.6981463999999,250147.27203741888,661260.7191685456,866855.9955147147
10250013,838.7363684999999,609.0148881,770.2103103999999,241261.59364979077,582269.2386651349,760888.8847103987
10250014,2102.071605,1503.152149,1923.268236,595474.5771441639,1453966.425018344,1906967.408567604
10250015,2402.038929,1748.4891559999999,2210.919103,692664.9717414973,1671426.8368926956,2179093.2053970792
10250016,8925.976238,5900.607158,8157.638373000001,2337528.875331353,6167071.279901943,8097509.968274782
10250017,4750.8131619999995,3377.4784299999997,4376.701465,1337989.9973903333,3308730.8693214436,4309865.488206337
10260001,899.2087017000001,637.8716937,822.8235605000001,252693.23356982353,622044.1893062338,815748.4662099743
10260002,890.7227227,584.1246792999999,811.6913262999999,231401.3233038579,613628.3612593334,808050.115048055
10260003,4572.5006490000005,3195.317175,4212.430504999999,1265826.712811764,3184544.104326936,4148103.0867629354
10260004,5950.832107,4156.600763,5477.888620000001,1646639.7519048047,4141214.4101308137,5398504.434822373
10260005,1215.642562,852.2643921,1119.914508,337625.02274862886,846641.1824642321,1102812.4544794576
10260006,2714.565331,1964.132377,2500.80179,778092.1561581962,1890574.4764173268,2462612.406890169
10260007,1793.813079,1267.441671,1652.555902,502097.7374750222,1249311.3295372415,1627319.9593099991
10260008,4907.753184,3467.701214,4521.28295,1373731.804490108,3418032.6406159666,4452239.090676404
10260009,3814.774501,2726.147105,3514.372925,1079964.7232401764,2656821.4159096167,3460705.4427347844
10260010,2279.383641,1678.767936,2099.889299,665044.8708587654,1587489.7114462128,2067822.1924838566
10260011,2954.8100050000003,2125.538268,2722.127946,842033.1915056446,2057894.246888684,2680558.7234239243
10260012,2375.553541,1713.1346030000002,2188.4767039999997,678659.245500277,1654460.6675190828,2155066.063981377
10260013,2298.4265010000004,1630.461437,2117.432593,645908.2238570121,1600752.2194951554,2085097.585624385
10260014,2150.064141,1570.512747,1980.7533059999998,622159.5162815046,1497424.4097941238,1950505.5077402566
10260015,4283.377047999999,3119.8392949999998,3946.074485,1235926.1078020593,2983182.3270498575,3885814.55061447
10270101,1033.374261,776.0097277000001,951.9992653999999,307416.69415789476,719699.3859850382,937461.4222904327
10270102,4621.603295,3349.706837,4257.6664710000005,1326988.2650578504,3218741.9216340347,4192648.260853916
10270103,2756.712547,1969.1439050000001,2539.630044,780077.4758203686,1919928.1446167761,2500847.720607686
10270104,3415.6500880000003,2379.391365,3146.67826,942597.2399909397,2378848.9066353734,3098625.841952263
10270201,5706.449436,4074.337863,5209.384607,1614051.2573703418,3938228.7773536453,5176804.190307773
10270202,4008.9640590000004,2744.426349,3659.7600469999998,1087206.0561276397,2766732.2385714045,3636871.2580711036
10270203,6410.938574,4499.549168,5852.508658,1782498.957232422,4424422.413671666,5815906.028066475
10270204,1949.4907219999998,1349.17093,1779.6787789999998,534474.8298243948,1345414.6143261327,1768548.3507394255
10270205,3761.2531369999997,2662.6509379999998,3461.266083,1054810.6806372672,2616673.316044282,3412151.674838717
10270206,9564.700106999999,6449.822767000001,8731.795841,2555100.9506184896,6601127.053048681,8676950.553628772
10270207,3802.0363799999996,2601.865486,3491.940272,1030730.4893204424,2639862.614388555,3449149.6129830237
10280101,15349.53469,10948.99545,12666.91567,4337450.763104437,9576027.798921514,13924864.557840714
10280102,9528.192242000001,6814.8761810000005,7842.4482530000005,2699717.0678101527,5928791.541590129,8643831.173420323
10280103,7247.5728819999995,5338.067443,5986.931462,2114678.447888413,4526044.350806815,6574887.955442593
10280201,6082.404218,4566.365089,5004.865867,1808968.1222670074,3783615.2004843517,5517864.654025486
10280202,2296.316866,1703.4644879999998,1897.5424480000001,674828.423953442,1434518.0551503256,2083183.7568188368
10280203,1601.560249,1193.271517,1323.436064,472715.18886259454,1000500.9008605228,1452911.1141770154
10290101,4397.517237,3071.913562,4051.22649,1216940.3014673614,3062675.91090446,3989360.7951443973
10290102,4173.618022,2986.8395800000003,3725.7090630000002,1183238.1952027879,2816588.859313202,3786242.8305644654
10290103,1589.1356039999998,1161.004551,1405.270282,459932.61196420295,1062366.5331017615,1441639.665087619
10290104,3510.592441,2597.334907,3080.118443,1028935.6978776478,2328530.528074389,3184756.1014700965
10290105,3769.444284,2813.1665199999998,3114.8491050000002,1114437.5138920944,2354786.4686246705,3419582.5588916834
10290106,9370.921189,6959.009326,7743.583211,2756815.4950242117,5854050.822128661,8501157.264658729
10290107,4172.873334000001,3073.9205260000003,3448.219363,1217735.3613952862,2606810.1609827355,3785567.2609301237
10290108,6158.916793,4587.744382,5097.416177,1817437.5413256742,3853582.062540425,5587275.699074347
10290109,3416.7096950000005,2583.27736,2823.369794,1023366.792653331,2134431.8015799425,3099587.1013166364
10290110,3049.4115899999997,2268.505843,2519.8560429999998,898669.8775025267,1904979.2503314551,2766379.843391832
10290111,6089.504648,5096.17714,5032.011795,2018853.4670373239,3804137.17820393,5524306.056194951
10290201,5237.102507,3870.3554679999997,4327.636337,1533243.5157932253,3271638.2540450646,4751019.790392293
10290202,1265.868487,937.7175405999999,1046.039953,371477.3360374248,790792.9546285954,1148376.6502053975
10290203,2473.220151,2430.360686,2043.725014,962788.7654396388,1545030.2234004894,2243667.7280409047
10300101,4256.318677,3068.401248,3539.909392,1215548.8962823714,2676126.6614997014,3861267.6077305097
10300102,13264.97809,10381.57841,10961.40492,4112668.18059396,8286683.275057682,12033786.495581033
10300103,5428.628359,4032.3255560000002,4485.902141,1597408.0581025104,3391285.19716888,4924769.132133744
10300104,4659.172423,3380.09775,3850.068593,1339027.6424952839,2910603.088772489,4226730.402724771
10300200,2532.511911,1851.355528,2092.724404,733415.5434050544,1582073.1415815495,2297456.311478153
11010001,22417.895780000003,18352.166380000002,14875.247080000001,7270221.129697391,11245498.372683654,20337174.299600147
11010002,8349.892998000001,6212.471735,6899.865011,2461074.2045509294,5216210.550025862,7574896.009412032
11010003,8593.4772,6447.287593999999,6199.136715,2554096.640395358,4686468.83414161,7795871.89498656
11010004,3787.1267020000005,2905.2503269999997,2477.3211929999998,1150916.5663097946,1872823.442506222,3435623.77972853
11010005,2189.1352039999997,1652.861516,1432.0067589999999,654782.0278690641,1082578.9710517193,1985950.1822136992
11010006,4523.367971,3310.773342,3548.87492,1311564.7389116164,2682904.487104347,4103530.668098041
11010007,1251.725889,953.4988437000001,1010.145234,377729.1082193082,763657.001731036,1135546.7002672872
11010008,2830.21645,2135.608368,2310.559703,846022.4673372954,1746753.8683784287,2567529.3441499597
11010009,1920.1122059999998,1463.6821929999999,1284.841945,579838.5316682386,971324.2357553631,1741896.6075776687
11010010,2800.583737,2059.2933989999997,2101.907163,815790.2490450371,1589015.191070602,2540646.9973335974
11010011,2624.6310719999997,1941.0507440000001,2112.0537440000003,768948.354142136,1596685.877783243,2381025.414126105
11010012,2519.311714,1900.2946739999998,1647.989304,752802.8138750022,1245859.0392928158,2285481.2934027473
11010013,827.7585879,631.5333336,541.4722172,250182.28861801277,409346.1375551155,750930.0090123438
11010014,3582.407187,2650.742061,2343.405421,1050092.9722532195,1771584.8151406674,3249905.3474571574
11020001,1252.1668710000001,817.7850368,1126.9225310000002,323966.0065731007,851939.1590839409,1135946.7524347608
11020002,1132.303864,738.3474484,1019.04847,292496.7608328665,770387.7353727133,1027208.8544020673
11020003,361.8187653,248.56763419999996,325.628898,98470.20939659394,246171.32225529198,328236.4842349274
11020004,586.6694324,404.60532969999997,527.9895326000001,160284.6310492701,399153.39877818717,532217.5916979075
11020005,3151.303354,2215.2612679999997,2836.103423,877577.0088900988,2144058.2638113084,2858814.5029378193
11020006,1014.826174,607.6726123,913.3211443,240729.85032963014,690459.2163563056,920634.8796949552
11020007,622.5228936000001,589.4857855,560.2568558999999,233525.12856841064,423547.0864735585,564743.3067259374
11020008,1589.3389849999999,1099.189692,1430.369986,435444.62047994824,1081341.5913961774,1441824.169239428
11020009,4769.831438,3388.894383,4295.537686,1342512.4336519556,3247372.080471977,4327118.579115743
11020010,1407.652116,1495.619506,1266.114124,592490.516343541,957166.2402984293,1277000.6033230368
11020011,1428.146835,1017.016984,1285.300611,402891.8555574861,971670.9814415941,1295593.100880108
11020012,800.0362535,568.2330839,720.0149594,225105.8587647182,544322.1891169142,725780.7286241468
11020013,1249.377599,930.0129645,1124.412247,368425.16384163295,850041.4161768713,1133416.367273295
11030001,14379.12662,9045.945475,13245.28398,3583556.43517414,10013266.91528292,13044525.106939375
11030002,8259.776222,5757.798215,7604.669743,2280955.031491324,5749033.999891256,7493143.439999825
11030003,10295.69427,7545.916679000001,9484.940503,2989319.1760940086,7170494.877688295,9340097.347191095
11030004,6892.969646,4853.578336,6350.169816,1922747.813112879,4800647.9454116635,6253197.289712581
11030005,9130.013345,7084.941804000001,8411.053311,2806703.7176739653,6358649.763107394,8282609.330381155
11030006,4003.7466130000003,2685.729393,3688.4640729999996,1063953.2236868236,2788432.118643075,3632138.070365083
11030007,4387.183883,3069.741528,4041.706855,1216079.848965229,3055479.1874265033,3979986.533462578
11030008,985.3139972000001,711.0164549,907.7235975,281669.57224243035,686227.541877765,893861.8814870827
11030009,3557.870506,2541.5243760000003,3277.699317,1006826.3243391638,2477899.166127318,3227646.0434115087
11030010,1364.7412539999998,942.3463707999998,1257.272143,373311.04974887497,950481.8146608553,1238072.521561739
11030011,2595.740666,1859.197905,2391.3341960000002,736522.3055056087,1807818.361942851,2354816.476937077
11030012,3369.643443,2350.982611,3104.294547,931343.0959665994,2346807.3564677383,3056889.3129092664
11030013,938.1979144999999,622.1765775,864.3177591,246475.60437730217,653413.2778546514,851118.8874260996
11030014,2686.168532,1863.056339,2474.64115,738050.8263250861,1870797.3639454334,2436851.262468714
11030015,2012.7682170000003,1410.83095,1854.269007,558901.4817508996,1401803.8818845781,1825952.7323855017
11030016,525.1251563,338.12032589999995,483.7731905,133946.55905132153,365726.40422425367,476385.55989298417
11030017,1751.294853,1208.4213539999998,1613.3858539999999,478716.8053904886,1219699.2694031824,1588748.0709598346
11030018,1765.361625,1232.601611,1626.344911,488295.8279278222,1229496.1523471272,1601509.2327033
11040001,1015.179542,798.6416703,887.6057337000001,316382.3510667124,671018.6916712399,920955.4497733617
11040002,4282.929955,2594.69457,3882.294374,1027889.7268762166,2934965.371015263,3885408.954640684
11040003,4437.329959000001,3142.851186,4083.171909,1245042.2814852283,3086826.243026486,4025478.291389424
11040004,1266.812764,895.7508792000001,1161.079649,354852.2192999459,877761.5076351127,1149233.2839467872
11040005,6555.650417,4359.670040999999,6020.625553,1727085.7616640073,4551516.656810995,5947186.412416061
11040006,9370.80465,6565.187646,8600.255681999999,2600802.812925319,6501684.359020027,8501051.54224932
11040007,9685.315512000001,6646.654614,8921.96021,2633075.9985461426,6744888.907264007,8786371.01569062
11040008,4570.906690999999,3172.673806,4194.807787,1256856.5293281,3171221.5527400314,4146657.0722934967
11050001,4463.229684,3222.687093,3994.7084299999997,1276669.3213649723,3019948.9734398867,4048974.1282336037
11050002,7307.380753,5281.252788000001,6536.340133,2092171.290057303,4941390.346906316,6629144.746934155
11050003,3151.183328,2254.808663,2818.68521,893243.731869835,2130890.315414007,2858705.6171750147
11060001,1323.342376,941.9331921,1207.7751369999999,373147.36877231445,913062.7050869312,1200516.088703085
11060002,1854.107727,1317.620292,1691.9872070000001,521976.0266698523,1279120.8966540447,1682018.3474969496
11060003,2262.9980649999998,1593.249738,2073.365112,631166.7881736167,1567437.762047248,2052957.446997412
11060004,3487.9053689999996,2518.8452260000004,3136.1154030000002,997841.9661920371,2370863.5205395618,3164174.7345951907
11060005,2879.560484,2044.246028,2642.217796,809829.2244812115,1997483.1856839175,2612293.5017654435
11060006,3556.623389,2601.016986,3181.345134,1030394.355563761,2405056.6242656363,3226514.677825287
11070101,2480.77131,1746.018939,2285.418318,691686.3938746407,1727747.299775972,2250518.024708088
11070102,1805.159464,1265.713716,1663.008795,501413.20712083706,1257213.5842419302,1637613.2273169474
11070103,4858.4694549999995,3484.1829390000003,4406.723185,1380261.049205296,3331426.909366323,4407529.640840284
11070104,1454.1155099999999,1039.547217,1339.6084560000002,411817.22015052475,1012727.0243622242,1319151.4881162478
11070105,1837.127796,1359.565368,1643.282668,538592.5923388675,1242300.8820942054,1666614.4121887009
11070106,4366.681343,3114.02742,3964.0055049999996,1233623.7302214915,2996737.951043603,3961386.9408131866
11070107,1068.19273,783.9079588,955.4820317,310545.5828918717,722332.3131927985,969048.208126504
11070201,2269.267084,1569.1170439999999,2090.5693890000002,621606.607745734,1580443.9775384062,2058644.6057451235
11070202,2359.6631039999997,1592.727909,2173.847005,630960.0653190321,1643400.8003846034,2140650.501069619
11070203,2388.9991609999997,1628.60751,2200.872939,645173.7896235144,1663832.064160106,2167263.726071953
11070204,2468.548659,1761.2610399999999,2274.158163,697724.5608385117,1719234.765224602,2239429.8215051834
11070205,4586.793921,3355.902311,4225.0825859999995,1329442.6056000316,3194108.9173032437,4161069.725863601
11070206,6536.944821,4789.250989,5589.161346,1897264.4980811211,4225335.181532284,5930216.980049921
11070207,18234.09924,15268.4592,15213.03112,6048608.779764261,11500858.828325814,16541697.67221955
11070208,12621.36102,9388.252134,9926.414233,3719161.4124595467,7504243.425567715,11449906.872656496
11070209,11593.00365,8514.499022,9470.047234,3373023.621123696,7159235.754972369,10516996.697624521
11080001,659.0648374,392.69989449999997,570.3170087,155568.2861362461,431152.43456175644,597893.6027037515
11080002,312.0112382,184.18718140000001,269.8029348,72965.85647201867,203967.6012049592,283051.8527242193
11080003,1165.464991,750.1517508,1007.803042,297173.04192975885,761886.3342468013,1057292.124767337
11080004,682.5300977999999,472.86922000000004,590.1986881,187327.40994404192,446182.7323535508,619180.9302666733
11080005,586.472547,451.7219933,507.13562520000005,178949.92408186107,383388.10893328086,532038.9802556856
11080006,932.9487072000001,635.9878599,806.7447622000001,251946.95174052817,609888.8214562122,846356.8863514906
11080007,1792.3902100000003,1101.2727,1549.918976,436269.8052816419,1171719.1135489708,1626029.1541808082
11080008,689.1492147999999,406.0076522,595.9223832,160840.1619037234,450509.77334901283,625185.6925984949
11090101,3279.229643,2239.682251,2851.047306,887251.395168989,2155355.650070124,2974867.2878390267
11090102,3554.9373219999998,2484.147061,3087.686977,984096.2684296388,2334252.2439102917,3224985.1034711055
11090103,3345.033465,2356.139049,2908.908591,933385.821807535,2199098.048620514,3034563.514939332
11090104,1919.2952530000002,1338.155813,1666.070094,530111.1849717215,1259527.887509476,1741155.4802337547
11090105,5399.007952,3773.612743,4700.1852149999995,1494918.8303650247,3553280.4868606096,4897897.949133529
11090106,6109.556633,4311.427872,5318.772026,1707974.5990282733,4020924.2805436705,5542496.912196779
11090201,3750.085371,2842.445846,3350.7779809999997,1126036.535508446,2533145.7104482404,3402020.4472735613
11090202,4632.712342,3480.475797,4143.890217,1378792.4627975046,3132728.514775919,4202726.2194348015
11090203,1779.252144,1311.263379,1591.513784,519457.73197617434,1203164.2615294028,1614110.5004042112
11090204,3773.811918,2762.076626,3375.616946,1094198.2233809978,2551923.653361351,3423544.8100684467
11100101,12777.293740000001,8303.774866,11380.75485,3289545.1270992304,8603706.5103719,11591366.666063152
11100102,7963.248140000001,5749.2023,7126.129159,2277549.7548842966,5387263.37990132,7224137.671236273
11100103,11355.429090000001,7985.372623,9949.525304,3163409.897782415,7521715.102503484,10301472.667925833
11100104,11986.89911,8525.997609,10470.87061,3377578.7928913287,7915845.550132273,10874332.671725528
11100201,3853.369975,2740.214845,3425.255721,1085537.6664272295,2589449.938503534,3495718.67009638
11100202,2337.045325,1601.216078,2034.548936,634322.6582869932,1538093.2246628106,2120131.99575106
11100203,2106.479071,1411.850631,1861.181956,559305.4289579077,1407029.9837645574,1910965.7947293208
11100301,3539.14129,2572.347113,3165.707664,1019036.7690993373,2393234.895020256,3210655.183340392
11100302,4361.606159,3226.513104,3901.389889,1278184.9977945937,2949401.3384787394,3956782.811031183
11100303,5365.54194,3939.177267,4799.395064,1560507.3105362193,3628281.876046523,4867538.091730513
11110101,2633.495651,1946.50937,2355.621514,771110.7919308192,1780820.0267114895,2389067.225453305
11110102,2080.913744,1527.55769,1861.345464,605142.8460659878,1407153.593741456,1887773.3186678912
11110103,19464.30978,14648.247790000001,13490.10851,5802911.6776076825,10198351.158852207,17657725.974907346
11110104,5723.955992,4170.327485,4890.856629999999,1652077.6006175668,3697425.661429353,5192685.871811322
11110105,7550.920055,5564.027764,6152.713079,2204192.7573269815,4651373.153358333,6850079.899911163
11110201,6054.797695,5267.326386,3960.701563,2086654.3379991846,2994240.212741535,5492820.435979037
11110202,12065.99064,11207.11419,7892.8794,4439704.648485727,5966916.8499276005,10946083.305550274
11110203,6303.262392000001,4770.501099,4123.232925,1889836.7185135789,3117111.8636829504,5718223.832434042
11110204,5815.924308,4409.59974,3804.444287,1746865.4402672276,2876111.691344365,5276118.130168118
11110205,2977.783877,2225.605552,1947.895512,881674.9028689999,1472584.333728848,2701400.2708994695
11110206,2721.161744,2055.550843,1780.028023,814307.6333610421,1345678.6383663754,2468596.5724982913
11110207,625.9763477000001,468.47828899999996,409.4778428,185587.94013572365,309560.0624374579,567876.2277929551
11120101,14831.82317,10060.15285,12897.83268,3985335.262531301,9750598.13353272,13455204.536111817
11120102,7278.998568000001,5094.8012420000005,6335.498667,2018308.404263547,4789556.742602218,6603396.860111367
11120103,5372.265446,3798.847956,4676.904135,1504915.7743206413,3535680.28527429,4873637.554176421
11120104,13044.05902,9254.570270999999,11355.69606,3666203.2665428296,8584762.382543242,11833372.073246898
11120105,1431.587788,995.8768482999999,1246.48075,394517.17879898066,942323.6582438332,1298714.6811392223
11120201,3012.694015,2030.230414,2622.7447690000004,804276.9310386494,1982761.8239302596,2733070.2174589722
