HUC_8,P,N,K,PManure,NManure,KManure,PFert,NFert,KFert
10190015,942119.4994407853,7369057.081916589,1192362.268856203,444770.1062578124,1391065.098597497,1093885.9008946307,497349.3931829729,5977991.983319093,98476.36796157232
10190016,1358723.7614554132,6876881.166178843,1721543.883401825,691614.7615328414,2147206.13413473,1635208.900472958,667108.9999225718,4729675.032044113,86334.98292886687
10190017,850792.037931372,3795106.758158599,1470497.4754345117,569268.7230920042,1876151.8359521544,1416137.4032365526,281523.3148393678,1918954.9222064447,54360.072197959074
10190018,2095604.0916019226,11828745.838092871,2224483.262011144,784547.2565408348,2515125.323390983,1910744.4240992155,1311056.835061088,9313620.514701888,313738.8379119282
10200101,13105466.208604485,64299071.9276144,15937830.552352143,5258552.118625925,18517285.432636186,14086935.429634055,7846914.089978561,45781786.49497821,1850895.1227180888
10200102,3731367.0317096557,19612980.43178234,3320609.2928541033,1090278.9782544016,3495426.0358667043,2659128.469258636,2641088.053455254,16117554.395915633,661480.8235954673
10200103,6205290.2266131975,32748218.981124517,6058592.51497384,1781008.024763409,5857191.340626462,4455830.0147852,4424282.201849788,26891027.640498053,1602762.5001886394
10200201,5896517.146861651,30889777.024493817,5617393.661698343,1167211.0191791707,5180120.066871428,3940751.314308208,4729306.12768248,25709656.95762239,1676642.347390135
10200202,2271992.159322922,12555560.537396705,1654380.9259751625,333669.6426687709,1132191.4781916721,861309.1972157259,1938322.516654151,11423369.059205033,793071.7287594365
10200203,5723903.502276151,34227816.56640462,3179692.3310870323,861507.9530169178,2744378.946400539,2087773.0246458545,4862395.549259233,31483437.62000408,1091919.306441178
10210001,1367784.7363900119,4816400.304093234,2919958.4834296275,1166656.531983388,3693195.120931813,2809580.3449297776,201128.204406624,1123205.183161421,110378.13849985
10210002,1207148.297134164,4265589.7924530115,2618140.44644952,1031645.1827583021,3323094.848949485,2528028.3512982624,175503.1143758619,942494.9435035264,90112.09515125748
10210003,5075217.964638287,23231011.163436122,6537067.299114238,2346499.5722261528,7557652.320565892,5749447.489431184,2728718.3924121344,15673358.842870232,787619.8096830541
10210004,4643489.403262618,22405902.374166626,5240734.503713009,1859149.3311420612,5914894.623334813,4499727.507916961,2784340.072120557,16491007.750831814,741006.9957960484
10210005,2000104.69699865,9119424.28443873,2631810.436887442,987155.786405792,3133331.3540440667,2383666.6891727964,1012948.910592858,5986092.9303946635,248143.74771464546
10210006,2045278.104748102,7897905.032380795,4472472.591340652,1618849.780074047,5432453.364770011,4132712.6514228918,426428.3246740549,2465451.667610784,339759.93991776
10210007,3348248.661733566,15309820.578740604,4021607.867650479,1391440.0494092046,4384130.733063243,3335206.2745065656,1956808.612324361,10925689.84567736,686401.5931439133
10210008,1418988.1372494414,5948477.280141003,2640068.2650936497,880047.1879281269,2821529.618612534,2146465.0258416957,538940.9493213146,3126947.66152847,493603.2392519542
10210009,7512886.715384544,35370479.42291658,8405826.938514013,2180266.7648455743,7751820.508839698,5897160.001908714,5332619.95053897,27618658.914076883,2508666.9366052984
10210010,3521638.868392381,15241364.449112814,4959856.135089618,1595086.1903101632,5044512.95896546,3837588.8624725835,1926552.6780822175,10196851.490147354,1122267.2726170348
10220001,8682271.913859073,41235122.633501984,14794224.61721519,3696763.091846951,11856606.863128953,9019856.384846313,4985508.822012122,29378515.77037303,5774368.232368876
10220002,3291924.3186710225,16292624.364672206,5660192.356724609,1218293.8695193306,4012193.97159394,3052257.17999566,2073630.449151692,12280430.393078266,2607935.176728949
10220003,13424742.605832532,61848804.46517426,17337292.039991844,5204939.030048622,17385022.822084345,13225572.118089022,8219803.575783911,44463781.64308991,4111719.9219028233
10220004,5479731.728361625,25131077.736071337,7837135.24172979,1983203.7138411137,6501292.261956066,4945826.6786469985,3496528.014520512,18629785.47411527,2891308.5630827914
10230001,6772142.02003803,38599757.299460106,12944905.973026998,1450574.6941065227,4768566.249443877,3391094.5477472367,5321567.325931507,33831191.05001623,9553811.42527976
10230002,7865728.3476675805,36692508.89856537,18463213.32824537,4467701.959977503,14660112.17398272,10039236.01004734,3398026.387690077,22032396.724582646,8423977.318198029
10230003,13765992.841209196,76416954.55394574,35281078.48943451,4254557.987994208,13790872.165396774,9369207.14294866,9511434.853214987,62626082.38854896,25911871.34648585
10230004,4864454.161134085,27137500.721447747,11836639.027148657,1502714.786724066,4886888.431511438,3346540.652737576,3361739.374410019,22250612.289936308,8490098.37441108
10230005,3917574.213020655,21998622.12017336,10193804.000880435,1268511.6494301907,4158680.739060988,2847862.072338427,2649062.563590464,17839941.381112374,7345941.928542008
10230006,3242538.90735625,17997737.922597885,6945124.616460505,742178.4375388221,2472556.6763686333,1773777.92229887,2500360.469817428,15525181.24622925,5171346.694161635
10230007,6197292.33329458,35616704.900475696,16186506.233846568,1757104.6782292032,5715786.000987426,3914166.905577454,4440187.655065376,29900918.89948827,12272339.328269113
10240001,2886509.148003714,17081435.143343613,4470782.318195401,307427.2306933886,986171.88368108,695263.327014003,2579081.9173103254,16095263.259662533,3775518.9911813983
10240002,7534208.776907906,43683839.97566658,19304782.24166813,1844058.926027441,5885350.3631687565,4030284.3933177567,5690149.850880465,37798489.61249783,15274497.848350376
10240003,5056920.091195,27462843.40564691,12883169.309200875,1815486.772727564,5686622.169674437,3894195.4453938818,3241433.318467437,21776221.23597247,8988973.863806993
10240004,674062.0213595086,3919124.053895946,1336145.530440446,71767.48123685643,226382.51084917586,156143.15666658373,602294.5401226522,3692741.54304677,1180002.3737738621
10240005,6615490.957145335,38334297.83310659,12085131.43009794,858310.382114034,2650336.6401764825,1873979.3872062173,5757180.575031301,35683961.19293011,10211152.042891722
10240006,2840636.0080181933,16741095.392590262,2515490.313470727,497706.7217873265,1606907.8377385663,1222447.3740783294,2342929.286230867,15134187.554851696,1293042.9393923974
10240007,2203929.368699045,11512387.856814634,3039008.9253319,567286.3476208511,1864567.3382535288,1426096.6246324957,1636643.0210781938,9647820.518561104,1612912.3006994044
10240008,4151585.2806732934,23714754.21132368,4676065.554857915,705721.3916813072,2326177.576315203,1771644.7815679219,3445863.8889919864,21388576.635008477,2904420.773289993
10240009,3005982.903884257,15241071.457452327,7423977.426775026,1339445.1206210821,4023696.68749003,2755425.07437242,1666537.7832631753,11217374.769962298,4668552.352402606
10240010,3276914.607842437,17259553.025324803,7151199.2240654975,1045423.8022174772,3219799.2369001782,2209279.4501577998,2231490.80562496,14039753.788424624,4941919.773907698
10240011,1681222.5702076922,12264974.598550923,3351877.741117962,432113.5820931549,1372161.7469112272,1008369.8437393554,1249108.9881145374,10892812.851639695,2343507.8973786067
10240012,4289893.583094179,22227304.138741024,9263973.499008132,1656543.346148351,5146509.676518714,3534679.755694294,2633350.236945828,17080794.46222231,5729293.743313838
10240013,2493616.881499185,12325260.4676485,5494096.880524041,1044522.5814642741,3145024.5225027,2156710.4874776457,1449094.3000349111,9180235.9451458,3337386.393046395
10250001,2613427.478265173,12547439.160519436,4123535.6076342617,1472988.9300681762,4886086.042885164,3665984.1913272976,1140438.5481969963,7661353.117634272,457551.416306964
10250002,4798072.865624083,23326517.9689271,7611780.928054796,2734718.271027488,9023556.766849127,6783857.760631773,2063354.594596595,14302961.202077975,827923.1674230227
10250003,3043320.6582147307,16404450.449491521,3903630.685996792,1357079.4042291916,4451065.991867827,3355953.7949991464,1686241.253985539,11953384.457623694,547676.8909976454
10250004,3078074.2360313684,16050022.836377345,4201089.988119672,1596277.460624509,5115584.753661842,3893488.3454934335,1481796.7754068591,10934438.082715502,307601.6426262381
10250005,3525520.092175943,19764298.402829938,3915903.4356976645,1253116.5482756398,4047415.382444993,3053784.883734783,2272403.543900303,15716883.020384945,862118.5519628812
10250006,3448529.727191545,21299013.330566958,2777645.221146954,745603.2895300008,2367138.8107131626,1792477.659078334,2702926.4376615444,18931874.519853797,985167.56206862
10250007,1397103.8663672803,7307189.997877276,1845348.227894637,674113.6530495221,2126805.024879584,1617956.647348716,722990.2133177582,5180384.9729976915,227391.58054592108
10250008,1347622.8583744178,7002430.228210283,2027977.8983754169,762573.1608943546,2437636.4789939085,1854420.1744753853,585049.6974800633,4564793.749216375,173557.7239000316
10250009,4874817.1133529935,24667533.167734817,4516733.131211117,1547659.2032032218,5462275.442116404,4155434.206040273,3327157.9101497717,19205257.72561841,361298.92517084436
10250010,1090753.9358468177,7449664.056548983,1246451.1286478816,468250.9483078173,1517493.945726424,1164996.6980359221,622502.9875390005,5932170.110822558,81454.43061195941
10250011,1623020.0202580702,8425958.27353806,1339035.83051189,518604.5860751123,1629373.092691881,1245371.527253144,1104415.434182958,6796585.18084618,93664.30325874596
10250012,782587.1251221326,4934586.461601824,766238.775963071,250147.2720374189,866855.9955147147,661260.7191685457,532439.8530847137,4067730.466087109,104978.05679452539
10250013,572038.374924728,3404536.523862769,636557.9542317237,241261.59364979077,760888.8847103987,582269.2386651349,330776.7812749372,2643647.63915237,54288.71556658875
10250014,2029442.3138175402,10378097.572115138,1597555.0260633496,595474.5771441639,1906967.4085676041,1453966.425018344,1433967.7366733763,8471130.163547534,143588.60104500555
10250015,1469576.899490121,9002017.208708843,1735179.8952935422,692664.9717414973,2179093.2053970792,1671426.8368926956,776911.9277486238,6822924.0033117635,63753.058400846465
10250016,7134084.307201896,37187629.81285527,6702819.232973703,2337528.875331353,8097509.968274782,6167071.279901942,4796555.431870543,29090119.84458049,535747.9530717608
10250017,3693474.984297177,24384950.669927943,3946672.6256174627,1337989.997390333,4309865.488206337,3308730.8693214436,2355484.9869068437,20075085.181721605,637941.7562960191
10260001,472541.1385260797,3160261.5055984957,735156.6361659896,252693.23356982355,815748.4662099744,622044.1893062338,219847.90495625613,2344513.039388521,113112.44685975574
10260002,691903.3902207424,4458524.003195711,731382.3160316169,231401.32330385788,808050.115048055,613628.3612593334,460502.0669168846,3650473.888147657,117753.95477228345
10260003,2031618.2825250134,11748982.734018914,3234680.3199154856,1265826.712811764,4148103.0867629363,3184544.1043269364,765791.5697132493,7600879.647255979,50136.2155885491
10260004,1973226.0964870919,9939848.860373635,4228676.64244607,1646639.7519048047,5398504.434822373,4141214.4101308137,326586.3445822872,4541344.425551261,87462.23231525594
10260005,741861.4355172717,5047374.435734642,873421.4327829947,337625.0227486289,1102812.4544794576,846641.1824642321,404236.4127686428,3944561.981255184,26780.250318762573
10260006,1642738.8327034693,10551595.958418181,2061155.99188652,778092.1561581963,2462612.4068901693,1890574.4764173268,864646.6765452729,8088983.551528011,170581.51546919325
10260007,911946.923597245,5350956.71491144,1265379.8041786067,502097.7374750222,1627319.9593099991,1249311.3295372415,409849.18612222286,3723636.755601441,16068.47464136534
10260008,3520604.869457256,19875985.228432164,4128297.967152705,1373731.804490108,4452239.090676404,3418032.640615966,2146873.064967148,15423746.13775576,710265.3265367388
10260009,2124070.0349538513,13058057.429286744,2721316.8971445113,1079964.7232401764,3460705.4427347844,2656821.4159096167,1044105.3117136746,9597351.98655196,64495.481234894745
10260010,1457827.1303020974,9662095.847032107,1708716.5942367332,665044.8708587654,2067822.1924838568,1587489.7114462128,792782.259443332,7594273.65454825,121226.88279052023
10260011,1662903.2757147588,10424997.221884571,2113941.0868547084,842033.1915056446,2680558.7234239243,2057894.246888684,820870.0842091142,7744438.498460648,56046.83996602443
10260012,3094927.0373761104,16005091.613423465,1725590.7034947448,678659.245500277,2155066.063981377,1654460.6675190828,2416267.791875833,13850025.549442088,71130.03597566216
10260013,1131295.6537618865,6913228.117582516,1641596.3077061942,645908.2238570121,2085097.585624385,1600752.2194951554,485387.42990487436,4828130.531958131,40844.088211038885
10260014,1700757.9784093723,9423685.152360884,1560823.6072693565,622159.5162815046,1950505.5077402568,1497424.4097941238,1078598.4621278676,7473179.644620627,63399.19747523255
10260015,2963586.7901081303,22265103.93934443,3559566.0322622755,1235926.1078020593,3885814.55061447,2983182.3270498575,1727660.6823060713,18379289.38872996,576383.7052124179
10270101,811164.2628676827,3712102.1276656413,933719.9686297782,307416.6941578948,937461.4222904328,719699.3859850381,503747.5687097879,2774640.7053752085,214020.58264474012
10270102,3135033.5728003606,15693829.926010555,5622710.757237712,1326988.2650578504,4192648.2608539164,3218741.921634035,1808045.30774251,11501181.665156638,2403968.8356036767
10270103,2806112.359160245,16510074.559075352,4692120.861553151,780077.4758203686,2500847.720607686,1919928.144616776,2026034.8833398763,14009226.838467665,2772192.7169363755
10270104,1884472.3351312922,12412531.375974616,3832373.2589887027,942597.2399909395,3098625.841952263,2378848.906635373,941875.0951403528,9313905.534022354,1453524.3523533298
10270201,6562813.723180766,36582648.60700413,4641150.068191462,1614051.2573703418,5176804.190307773,3938228.777353645,4948762.465810425,31405844.416696355,702921.2908378175
10270202,5159229.414282881,28662155.341698527,3228178.53813389,1087206.0561276395,3636871.2580711036,2766732.2385714045,4072023.3581552417,25025284.083627425,461446.2995624855
10270203,8917305.760670459,50013591.30029188,5146053.994191732,1782498.957232422,5815906.028066475,4424422.413671666,7134806.803438038,44197685.27222541,721631.5805200661
10270204,3586162.3056853637,21164846.97545859,1488147.5958623553,534474.8298243948,1768548.3507394255,1345414.614326133,3051687.475860969,19396298.62471916,142732.98153622233
10270205,3623142.23345022,19284498.78203455,4211353.376483256,1054810.6806372672,3412151.674838717,2616673.3160442817,2568331.552812953,15872347.107195832,1594680.0604389748
10270206,13504238.57878868,80828264.31772798,7681383.071581774,2555100.9506184896,8676950.553628772,6601127.0530486815,10949137.62817019,72151313.76409921,1080256.018533093
10270207,4958583.2760736905,28744596.759208992,3140173.4341873196,1030730.4893204423,3449149.6129830237,2639862.614388555,3927852.786753248,25295447.14622597,500310.8197987648
10280101,8524908.775867071,41132538.28518017,19648222.09734842,4337450.763104437,13924864.557840714,9576027.798921514,4187458.0127626345,27207673.72733945,10072194.298426908
10280102,5242954.87253275,24550891.434832714,12637665.493521422,2699717.0678101527,8643831.173420323,5928791.541590129,2543237.804722597,15907060.261412393,6708873.951931294
10280103,5022511.387801169,22113014.656193055,12322003.207016328,2114678.447888413,6574887.9554425925,4526044.350806815,2907832.9399127564,15538126.700750465,7795958.856209514
10280201,3223900.183983774,14041045.93437295,7876985.671582622,1808968.1222670076,5517864.654025487,3783615.2004843517,1414932.0617167666,8523181.280347463,4093370.471098271
10280202,1919106.7924529798,8045170.566289109,4670266.988373656,674828.423953442,2083183.7568188368,1434518.0551503256,1244278.3684995377,5961986.809470273,3235748.9332233304
10280203,1424006.5706601297,5733177.598150541,3530124.774765596,472715.1888625946,1452911.1141770154,1000500.9008605228,951291.381797535,4280266.483973525,2529623.873905073
10290101,2796410.142511674,15144911.737453014,6127469.082269944,1216940.3014673614,3989360.795144397,3062675.91090446,1579469.8410443128,11155550.942308616,3064793.1713654837
10290102,2541219.7907540733,10750823.695036989,5650169.931007663,1183238.1952027879,3786242.830564466,2816588.859313202,1357981.5955512857,6964580.864472522,2833581.0716944607
10290103,1005338.4101413258,3982470.8245643564,2319241.0086415024,459932.61196420295,1441639.665087619,1062366.5331017615,545405.7981771228,2540831.159476737,1256874.4755397409
10290104,2243591.068235443,9521755.448001053,5427018.008771312,1028935.6978776478,3184756.101470096,2328530.528074389,1214655.370357795,6336999.346530957,3098487.4806969236
10290105,2347405.598681893,8334881.007392771,5250186.751914155,1114437.5138920944,3419582.558891684,2354786.4686246705,1232968.0847897988,4915298.448501087,2895400.2832894837
10290106,4020814.132614786,15262148.420290658,9871146.240017427,2756815.4950242117,8501157.264658729,5854050.822128661,1263998.637590574,6760991.15563193,4017095.4178887657
10290107,1586345.567800926,5236099.68757356,3632864.4353931416,1217735.3613952862,3785567.2609301237,2606810.1609827355,368610.20640563994,1450532.4266434358,1026054.2744104059
10290108,4520124.616495061,19283671.135569073,9813879.86159109,1817437.5413256744,5587275.699074347,3853582.062540425,2702687.0751693863,13696395.436494727,5960297.799050664
10290109,1438388.8609926677,4874256.103617344,3344568.228865796,1023366.792653331,3099587.1013166364,2134431.8015799425,415022.0683393369,1774669.002300708,1210136.427285853
10290110,1261437.8610965442,4202231.8490780415,2860729.717619347,898669.8775025267,2766379.843391832,1904979.2503314554,362767.98359401757,1435852.0056862098,955750.4672878914
10290111,2603828.982550534,8354967.479558101,5555480.405279053,2018853.467037324,5524306.056194951,3804137.17820393,584975.51551321,2830661.4233631506,1751343.2270751232
10290201,2704718.862500847,9540002.915055955,6450017.076796101,1533243.5157932253,4751019.790392293,3271638.254045065,1171475.3467076216,4788983.124663662,3178378.8227510364
10290202,762275.5081342116,2810829.522674841,1874939.3043906796,371477.33603742474,1148376.6502053977,790792.9546285955,390798.17209678696,1662452.8724694431,1084146.3497620842
10290203,1424439.999392385,4322110.449098016,2858868.619686286,962788.7654396388,2243667.7280409047,1545030.2234004894,461651.23395274614,2078442.7210571112,1313838.3962857963
10300101,4650399.154559575,26778129.115374014,10222865.294002663,1215548.8962823714,3861267.6077305092,2676126.6614997014,3434850.258277204,22916861.507643506,7546738.632502963
10300102,7698774.473758258,31493618.474206537,17830471.359119833,4112668.18059396,12033786.495581033,8286683.275057683,3586106.2931642975,19459831.978625506,9543788.084062152
10300103,3175002.2838767576,12944591.129855037,7671948.017783334,1597408.0581025104,4924769.132133744,3391285.19716888,1577594.2257742472,8019821.997721292,4280662.820614453
10300104,4344098.933012345,22034538.808341354,9876828.358748782,1339027.642495284,4226730.402724771,2910603.0887724888,3005071.2905170606,17807808.405616585,6966225.269976295
10300200,2311704.479018474,12067726.511530826,5932518.555363527,733415.5434050544,2297456.3114781533,1582073.1415815498,1578288.9356134194,9770270.200052673,4350445.413781976
11010001,7447772.174144196,22329869.242044505,11849583.035466103,7270221.129697391,20337174.299600147,11245498.372683654,177551.04444680508,1992694.9424443597,604084.6627824501
11010002,2824682.641659125,10030801.366836492,6548438.314759385,2461074.204550929,7574896.009412033,5216210.550025862,363608.43710819643,2455905.35742446,1332227.764733523
11010003,2917613.6365637644,9748115.825536914,5676000.71788945,2554096.640395358,7795871.89498656,4686468.83414161,363516.99616840616,1952243.930550355,989531.8837478395
11010004,1366104.466252922,4971026.870639283,2561066.557517995,1150916.5663097946,3435623.77972853,1872823.4425062218,215187.8999431275,1535403.0909107537,688243.1150117735
11010005,735017.8541211679,2411729.7334985775,1315816.3440058238,654782.027869064,1985950.182213699,1082578.9710517193,80235.82625210387,425779.5512848787,233237.37295410453
11010006,1714474.0655014385,6033343.948259278,3780707.4773996323,1311564.7389116164,4103530.6680980413,2682904.487104347,402909.3265898222,1929813.2801612369,1097802.9902952856
11010007,1507645.4912842438,8060815.452601793,4753400.037376544,377729.1082193082,1135546.7002672872,763657.0017310359,1129916.3830649354,6925268.752334506,3989743.0356455087
11010008,1579190.8682491933,6644240.670323184,4179146.8086445145,846022.4673372954,2567529.34414996,1746753.8683784287,733168.400911898,4076711.326173223,2432392.940266086
11010009,1255729.26149562,7139318.845322797,3312258.834653923,579838.5316682386,1741896.6075776687,971324.2357553631,675890.7298273813,5397422.237745129,2340934.59889856
11010010,1127436.9430962412,4521004.625659269,2560421.545194061,815790.2490450371,2540646.9973335974,1589015.1910706018,311646.6940512041,1980357.628325672,971406.3541234592
11010011,1129104.574049469,4608275.612003276,2773255.042432973,768948.3541421359,2381025.414126105,1596685.877783243,360156.2199073332,2227250.1978771705,1176569.1646497298
11010012,937897.9418329939,3715035.4244410708,1835473.913099273,752802.8138750022,2285481.2934027477,1245859.0392928158,185095.12795799162,1429554.131038323,589614.8738064572
11010013,1068232.9625023492,7428930.617288151,3311398.7759875185,250182.28861801283,750930.0090123437,409346.13755511545,818050.6738843364,6678000.608275807,2902052.638432403
11010014,1389890.412100637,5654115.437669782,2933093.129828909,1050092.9722532195,3249905.3474571574,1771584.8151406676,339797.43984741764,2404210.090212625,1161508.3146882413
11020001,378158.65352716355,1507394.3947865213,874735.181628801,323966.0065731007,1135946.7524347608,851939.1590839409,54192.64695406288,371447.6423517604,22796.02254486013
11020002,342296.0024001642,1355133.3146929967,791328.6116535518,292496.7608328665,1027208.8544020671,770387.7353727133,49799.24156729772,327924.4602909295,20940.876280838478
11020003,115341.47417838214,438935.85741676827,253248.7993447215,98470.20939659394,328236.4842349274,246171.322255292,16871.2647817882,110699.37318184089,7077.477089429505
11020004,187830.90255103863,712951.8697571954,410708.2623630162,160284.6310492701,532217.5916979075,399153.39877818717,27546.27150176853,180734.27805928784,11554.863584829056
11020005,1042774.0046694002,3955425.8966240617,2213518.729369961,877577.0088900988,2858814.5029378193,2144058.2638113084,165196.99577930145,1096611.3936862424,69460.4655586529
11020006,284021.13274789235,1204780.9626677637,708664.1370715576,240729.8503296301,920634.8796949552,690459.2163563056,43291.282418262235,284146.0829728084,18204.92071525189
11020007,270952.93376217905,817743.4480482726,439213.72496854106,233525.12856841067,564743.3067259374,423547.0864735585,37427.80519376836,253000.14132233523,15666.638494982542
11020008,576749.5381883266,2378570.837862452,1140613.0852703438,435444.6204799481,1441824.1692394281,1081341.5913961774,141304.91770837846,936746.668623024,59271.493874166365
11020009,2004017.4797210358,8999507.697869625,3500949.2695718007,1342512.4336519556,4327118.579115743,3247372.0804719767,661505.0460690802,4672389.118753883,253577.18909982426
11020010,682076.1253178166,1887598.4817494666,994580.6429213389,592490.516343541,1277000.6033230368,957166.2402984293,89585.60897427559,610597.8784264298,37414.40262290958
11020011,758734.4286960636,3750034.4842976443,1121578.3703900818,402891.85555748607,1295593.100880108,971670.9814415941,355842.5731385776,2454441.383417536,149907.38894848758
11020012,419162.937801427,2046287.1861433054,626101.5992545991,225105.8587647182,725780.7286241469,544322.1891169142,194057.07903670875,1320506.4575191585,81779.41013768494
11020013,561305.278987137,2619839.725293881,917537.0689552194,368425.16384163295,1133416.367273295,850041.4161768713,192880.11514550407,1486423.3580205857,67495.65277834807
11030001,4382910.323481897,21855856.563067347,10185632.828024704,3583556.43517414,13044525.106939375,10013266.91528292,799353.8883077565,8811331.456127971,172365.91274178342
11030002,2598777.1954804896,12024486.99681295,5810114.875618033,2280955.031491324,7493143.439999825,5749033.999891256,317822.1639891659,4531343.556813125,61080.875726776736
11030003,3732771.4718329255,19736229.02466084,7368303.9261338115,2989319.1760940086,9340097.347191095,7170494.877688295,743452.2957389167,10396131.677469743,197809.04844551635
11030004,4283496.316732917,25251597.3583141,6028180.357157521,1922747.8131128792,6253197.289712581,4800647.9454116635,2360748.5036200373,18998400.06860152,1227532.411745858
11030005,4160783.858032198,18993454.827355683,6840094.401000304,2806703.7176739653,8282609.330381155,6358649.763107394,1354080.140358233,10710845.496974528,481444.63789291045
11030006,1458444.368777793,8614395.411649162,2917578.925074239,1063953.2236868236,3632138.070365083,2788432.118643075,394491.1450909692,4982257.341284079,129146.80643116355
11030007,1483223.6935491047,7028467.047948762,3076977.8870746987,1216079.848965229,3979986.533462578,3055479.1874265037,267143.8445838757,3048480.514486184,21498.699648194983
11030008,847122.50532474,5151896.802218959,826435.133363228,281669.57224243035,893861.8814870827,686227.541877765,565452.9330823096,4258034.920731876,140207.591485463
11030009,2433163.064126787,15124670.647431923,3562759.6820034552,1006826.3243391637,3227646.0434115087,2477899.166127318,1426336.739787623,11897024.604020415,1084860.5158761372
11030010,1085762.9528181858,8059929.123073161,1555026.9249852463,373311.0497488749,1238072.521561739,950481.8146608551,712451.9030693109,6821856.601511422,604545.1103243913
11030011,1586499.6457708054,12103407.881404806,2332311.5309855905,736522.3055056088,2354816.476937077,1807818.361942851,849977.3402651965,9748591.404467728,524493.1690427397
11030012,2482713.6321978285,15312980.309749298,2886920.767089687,931343.0959665994,3056889.3129092664,2346807.3564677383,1551370.536231229,12256090.996840032,540113.4106219487
11030013,1169766.4916132493,8695000.754709693,996925.3998005106,246475.60437730214,851118.8874260995,653413.2778546514,923290.8872359472,7843881.867283593,343512.1219458592
11030014,2061741.2250600788,14286366.036058554,3093668.7244478147,738050.8263250861,2436851.2624687143,1870797.3639454332,1323690.3987349928,11849514.77358984,1222871.3605023816
11030015,1741900.6543587167,10311142.913163608,2331978.22115984,558901.4817508996,1825952.7323855015,1401803.881884578,1182999.1726078172,8485190.180778107,930174.3392752621
11030016,700213.7233721281,5154409.089134382,596258.2162195861,133946.55905132153,476385.5598929842,365726.40422425367,566267.1643208065,4678023.529241398,230531.8119953324
11030017,995027.987883843,5824877.573179063,1576791.3485338825,478716.8053904886,1588748.0709598346,1219699.2694031824,516311.18249335437,4236129.502219229,357092.0791307001
11030018,984541.6965625894,5520551.6773432605,1529405.4276779857,488295.8279278222,1601509.2327033002,1229496.1523471272,496245.86863476713,3919042.44463996,299909.2753308584
11040001,399731.1642520859,1615812.2766678473,707890.8678829039,316382.3510667124,920955.4497733616,671018.6916712399,83348.81318537348,694856.8268944857,36872.17621166404
11040002,1963731.3375524082,14904023.290668052,3300471.787688237,1027889.7268762166,3885408.9546406837,2934965.3710152633,935841.6106761915,11018614.336027367,365506.416672974
11040003,2098096.8195302635,11387628.111783683,3247916.661919844,1245042.2814852283,4025478.291389424,3086826.243026486,853054.5380450352,7362149.820394259,161090.41889335794
11040004,861163.0957078156,5722764.2261335505,969421.3908409787,354852.2192999459,1149233.2839467872,877761.5076351126,506310.8764078697,4573530.9421867635,91659.88320586614
11040005,2975449.7280249754,16335391.435689934,4755183.7439035075,1727085.761664007,5947186.412416061,4551516.656810995,1248363.966360968,10388205.023273872,203667.08709251246
11040006,3859092.7156295497,27204713.40190009,7068083.635875248,2600802.812925319,8501051.54224932,6501684.359020027,1258289.9027042307,18703661.85965077,566399.2768552214
11040007,3638005.8883183068,23712308.69330025,6992066.988434922,2633075.9985461426,8786371.01569062,6744888.907264007,1004929.8897721642,14925937.677609632,247178.0811709147
11040008,1750977.755711395,10071437.510654185,3331589.081954701,1256856.5293281,4146657.0722934967,3171221.552740032,494121.2263832951,5924780.438360687,160367.5292146691
11050001,2091680.6670868373,10996395.942387462,3337287.040888653,1276669.3213649723,4048974.1282336037,3019948.9734398867,815011.3457218652,6947421.8141538575,317338.06744876644
11050002,4706058.787869287,29095742.90527898,6009276.17191962,2092171.2900573032,6629144.746934155,4941390.3469063165,2613887.4978119833,22466598.158344824,1067885.8250133037
11050003,1208640.640453809,6182035.331733298,2311999.486790548,893243.731869835,2858705.617175015,2130890.315414007,315396.90858397377,3323329.714558282,181109.1713765413
11060001,1099804.036012568,6166520.448631193,1125650.3792098411,373147.3687723145,1200516.088703085,913062.7050869312,726656.6672402536,4966004.359928108,212587.6741229098
11060002,941644.1789744489,5248354.762668573,1460585.7788194052,521976.02666985226,1682018.3474969496,1279120.8966540447,419668.15230459673,3566336.4151716237,181464.8821653605
11060003,1686095.5343568726,10581191.242286125,2154502.7032789593,631166.7881736167,2052957.4469974118,1567437.7620472482,1054928.7461832557,8528233.795288714,587064.9412317111
11060004,3444505.3757924815,22018206.73861452,3156800.1705401763,997841.9661920372,3164174.7345951907,2370863.5205395618,2446663.409600444,18854032.004019327,785936.6500006147
11060005,3508506.7389291283,22721238.37638746,3040287.6249871193,809829.2244812115,2612293.501765444,1997483.1856839173,2698677.5144479168,20108944.874622013,1042804.4393032022
11060006,2020971.5581468581,11585118.41533101,2788422.246733681,1030394.355563761,3226514.677825287,2405056.6242656363,990577.2025830972,8358603.737505723,383365.6224680445
11070101,1300894.361175366,7096053.138365375,2834554.976156564,691686.3938746407,2250518.024708088,1727747.2997759718,609207.9673007253,4845535.113657287,1106807.6763805922
11070102,756090.3293381371,3815133.934911033,1627812.1559763798,501413.207120837,1637613.2273169474,1257213.5842419302,254677.12221730003,2177520.7075940855,370598.5717344497
11070103,2079933.720471609,12604741.603623904,4342411.455499997,1380261.049205296,4407529.640840284,3331426.909366323,699672.671266313,8197211.962783622,1010984.5461336746
11070104,588560.5358930959,4113619.0438819854,1273827.1505394536,411817.22015052475,1319151.4881162478,1012727.0243622243,176743.31574257114,2794467.5557657373,261100.1261772293
